region,climatezone,stratum,age,age_ka,age_ka_scaled,n_datasets_marginalised,estimate,estimate_error,conf_low,conf_high,analysis,model_id,variable,model_profile,source_model_file,prediction_draws_used,prediction_range,prediction_estimand,value
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,500,0.5,-1.71819029,22,0.24754439,0.02567513,0.20339497,0.30281419,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.24754439
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,1000,1,-1.50694364,32,0.25406362,0.01767008,0.22248096,0.29227537,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.25406362
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,1500,1.5,-1.29569699,33,0.24378596,0.01342575,0.21993303,0.27207166,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.24378596
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,2000,2,-1.08445033,34,0.23729979,0.01188969,0.21588942,0.2610611,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.23729979
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,2500,2.5,-0.87320368,34,0.24430187,0.01285279,0.21995125,0.26889609,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.24430187
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,3000,3,-0.66195702,34,0.25984428,0.01342613,0.23433533,0.28580819,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.25984428
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,3500,3.5,-0.45071037,34,0.28301107,0.01365647,0.25777059,0.31120074,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.28301107
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,4000,4,-0.23946372,34,0.30918445,0.01538547,0.28183988,0.34023098,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.30918445
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,4500,4.5,-0.02821706,34,0.33433717,0.01560178,0.30530902,0.36676044,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.33433717
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,5000,5,0.18302959,34,0.36075517,0.01713165,0.32657708,0.39458642,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36075517
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,5500,5.5,0.39427625,34,0.39254851,0.01778491,0.35798572,0.42718712,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.39254851
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,6000,6,0.6055229,34,0.4300722,0.02008828,0.39258412,0.47335584000000003,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.4300722
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,6500,6.5,0.81676955,32,0.47212096,0.02192323,0.42914059,0.51773453,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.47212096
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,7000,7,1.02801621,31,0.51800721,0.02317752,0.4739967,0.56708503,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.51800721
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,7500,7.5,1.23926286,31,0.58509768,0.02830721,0.5310229,0.64351217,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.58509768
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,8000,8,1.45050952,30,0.68143835,0.03780462,0.61027725,0.7577819,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.68143835
Asia,Cold_Without_dry_season_Cold_Summer,Asia__Cold_Without_dry_season_Cold_Summer,8500,8.5,1.66175617,27,0.77266374,0.06189232,0.66460407,0.90793345,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Cold_Summer_2026-07-14__9bc32386beffa3e0c35b5e54a2cf618e__.qs,1000,group_observed,equal_weighted_dataset_mean,0.77266374
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,500,0.5,-1.69445411,11,0.51812208,0.06109955,0.41623016,0.65723559,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.51812208
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,1000,1,-1.47520598,18,0.44889432,0.03262722,0.38930706,0.51954812,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.44889432
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,1500,1.5,-1.25595784,19,0.4312949,0.02403072,0.38705576,0.47938948,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.4312949
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,2000,2,-1.03670971,19,0.41564422,0.02163547,0.37568316,0.4591946,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.41564422
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,2500,2.5,-0.81746158,19,0.41999376,0.02274261,0.37707358,0.46244028,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.41999376
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,3000,3,-0.59821345,19,0.44266999,0.02436335,0.39386762,0.49020422,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.44266999
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,3500,3.5,-0.37896531,19,0.48063593,0.02579625,0.4294092,0.53097526,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.48063593
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,4000,4,-0.15971718,19,0.52761036,0.02894409,0.47422518,0.58394727,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.52761036
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,4500,4.5,0.05953095,19,0.57676288,0.03043506,0.52446586,0.64020709,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.57676288
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,5000,5,0.27877908,19,0.62341087,0.03314683,0.56484146,0.69527721,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.62341087
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,5500,5.5,0.49802721,19,0.66542319,0.03325619,0.604538,0.73611392,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.66542319
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,6000,6,0.71727535,19,0.70865314,0.03647039,0.64253001,0.78371101,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.70865314
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,6500,6.5,0.93652348,18,0.7807843,0.04439193,0.70059299,0.87359879,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.7807843
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,7000,7,1.15577161,14,0.80888382,0.04488089,0.72991445,0.90293489,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.80888382
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,7500,7.5,1.37501974,13,0.96223018,0.06167031,0.85214264,1.08830592,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,0.96223018
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,8000,8,1.59426788,12,1.1310963,0.08895291,0.97187112,1.3175296,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,1.1310963
Asia,Cold_Without_dry_season_Warm_Summer,Asia__Cold_Without_dry_season_Warm_Summer,8500,8.5,1.81351601,10,1.47520955,0.17222603,1.15664647,1.82627065,pap_temporal,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Cold_Without_dry_season_Warm_Summer__attempt__1__seed__455650086__20260715T110646.qs,1000,group_observed,equal_weighted_dataset_mean,1.47520955
Asia,Polar,Asia__Polar,500,0.5,-1.76942245,10,0.23987973,0.03592871,0.18347067,0.32530761,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.23987973
Asia,Polar,Asia__Polar,1000,1,-1.55481272,17,0.28511834,0.02640827,0.24032412,0.34130021,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.28511834
Asia,Polar,Asia__Polar,1500,1.5,-1.34020298,20,0.2628612,0.01710029,0.23207993,0.29987042,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.2628612
Asia,Polar,Asia__Polar,2000,2,-1.12559325,20,0.26875882,0.01404767,0.24107211,0.29780075,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.26875882
Asia,Polar,Asia__Polar,2500,2.5,-0.91098351,20,0.28463013,0.01307928,0.25956171,0.31042206,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.28463013
Asia,Polar,Asia__Polar,3000,3,-0.69637377,20,0.3092676,0.01336367,0.28348968,0.33367551,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3092676
Asia,Polar,Asia__Polar,3500,3.5,-0.48176404,20,0.34081881,0.01469279,0.3120425,0.36954969,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.34081881
Asia,Polar,Asia__Polar,4000,4,-0.2671543,20,0.37663715,0.01727379,0.34498688,0.41126587,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.37663715
Asia,Polar,Asia__Polar,4500,4.5,-0.05254457,20,0.41355825,0.01911381,0.37865213,0.45385743,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.41355825
Asia,Polar,Asia__Polar,5000,5,0.16206517,20,0.4491128,0.02102053,0.41003601,0.49181738,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.4491128
Asia,Polar,Asia__Polar,5500,5.5,0.37667491,20,0.48198011,0.02210727,0.4401461,0.52859604,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48198011
Asia,Polar,Asia__Polar,6000,6,0.59128464,20,0.51344798,0.02316961,0.47104279,0.56105982,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.51344798
Asia,Polar,Asia__Polar,6500,6.5,0.80589438,20,0.54711403,0.02423725,0.49989127,0.596407,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.54711403
Asia,Polar,Asia__Polar,7000,7,1.02050411,19,0.58377052,0.02629474,0.53545624,0.63736079,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.58377052
Asia,Polar,Asia__Polar,7500,7.5,1.23511385,19,0.62748887,0.03143675,0.56913893,0.69368949,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.62748887
Asia,Polar,Asia__Polar,8000,8,1.44972358,19,0.68606308,0.04167431,0.60889904,0.76880329,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.68606308
Asia,Polar,Asia__Polar,8500,8.5,1.66433332,18,0.77787393,0.0649232,0.66565126,0.90998812,pap_temporal,pap_temporal__dcca_axis_1__Asia__Polar,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Polar_2026-07-06__e70abde2b825956dba541d9b03ca4e8a__.qs,1000,group_observed,equal_weighted_dataset_mean,0.77787393
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,500,0.5,-1.68038819,3,0.85655183,0.26088373,0.49757753,1.50907961,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.85655183
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,1000,1,-1.46868574,5,0.53906962,0.09040148,0.39173941,0.7479054,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.53906962
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,1500,1.5,-1.25698329,5,0.48459248,0.07864743,0.35127813,0.65353574,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48459248
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,2000,2,-1.04528084,5,0.4766326,0.07875313,0.33827926,0.64279522,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.4766326
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,2500,2.5,-0.8335784,5,0.51213059,0.07938424,0.36190768,0.67740699,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.51213059
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,3000,3,-0.62187595,5,0.59066124,0.08392105,0.44938967,0.78351993,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.59066124
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,3500,3.5,-0.4101735,5,0.70121769,0.1050074,0.53765164,0.94625516,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.70121769
Asia,Temperate_Dry_Summer,Asia__Temperate_Dry_Summer,4000,4,-0.19847105,5,0.79461961,0.13284899,0.59489427,1.08922746,pap_temporal,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer,dcca_axis_1,within_stratum_dataset_fs,pap_temporal__dcca_axis_1__Asia__Temperate_Dry_Summer_2026-07-06__6a5d567dcbd0c381799b171b7b6f3d0d__.qs,1000,group_observed,equal_weighted_dataset_mean,0.79461961
