analysis,aggregation_level,predictor,profile,individual_sum,total_sum,pooled_allocation,n_models,signed_allocation,delta_from_signed,model_id,region,climatezone,age
spatial_spd,model,climate,exclude_negative,0.2557,0.333,0.7678678678678678,1,0.7678678678678678,0,analysis=spatial_spd|dataset_id=969|region=North America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.077,0.333,0.2312312312312312,1,0.2312312312312312,0,analysis=spatial_spd|dataset_id=969|region=North America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2282,0.348,0.6557471264367816,1,0.6557471264367816,0,analysis=spatial_spd|dataset_id=971|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1195,0.348,0.34339080459770116,1,0.34339080459770116,0,analysis=spatial_spd|dataset_id=971|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.394,0.63,0.6253968253968254,1,0.6253968253968254,0,analysis=spatial_spd|dataset_id=973|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.2363,0.63,0.37507936507936507,1,0.37507936507936507,0,analysis=spatial_spd|dataset_id=973|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5326,0.757,0.703566710700132,1,0.703566710700132,0,analysis=spatial_spd|dataset_id=974|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.2245,0.757,0.2965653896961691,1,0.2965653896961691,0,analysis=spatial_spd|dataset_id=974|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3709,0.439,0.844874715261959,1,0.844874715261959,0,analysis=spatial_spd|dataset_id=982|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0685,0.439,0.1560364464692483,1,0.1560364464692483,0,analysis=spatial_spd|dataset_id=982|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.0559,0.213,0.2624413145539906,1,0.2624413145539906,0,analysis=spatial_spd|dataset_id=991|region=North America|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1574,0.213,0.7389671361502348,1,0.7389671361502348,0,analysis=spatial_spd|dataset_id=991|region=North America|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1651,0.273,0.6047619047619047,1,0.6047619047619047,0,analysis=spatial_spd|dataset_id=999|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1081,0.273,0.39597069597069595,1,0.39597069597069595,0,analysis=spatial_spd|dataset_id=999|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1583,0.273,0.5798534798534798,1,0.5798534798534798,0,analysis=spatial_spd|dataset_id=Lake_Moon|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1147,0.273,0.4201465201465201,1,0.4201465201465201,0,analysis=spatial_spd|dataset_id=Lake_Moon|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2093,0.339,0.6174041297935103,1,0.6174041297935103,0,analysis=spatial_spd|dataset_id=PANGAEA.834960|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1298,0.339,0.3828908554572271,1,0.3828908554572271,0,analysis=spatial_spd|dataset_id=PANGAEA.834960|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3755,0.459,0.8180827886710239,1,0.8180827886710239,0,analysis=spatial_spd|dataset_id=PANGAEA.884462|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0831,0.459,0.1810457516339869,1,0.1810457516339869,0,analysis=spatial_spd|dataset_id=PANGAEA.884462|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.252,0.298,0.8456375838926175,1,0.8456375838926175,0,analysis=spatial_spd|dataset_id=PANGAEA.896256|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0455,0.298,0.15268456375838926,1,0.15268456375838926,0,analysis=spatial_spd|dataset_id=PANGAEA.896256|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3836,0.549,0.6987249544626594,1,0.6987249544626594,0,analysis=spatial_spd|dataset_id=PVT_Ayongwama_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1656,0.549,0.30163934426229505,1,0.30163934426229505,0,analysis=spatial_spd|dataset_id=PVT_Ayongwama_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.144,0.302,0.4768211920529801,1,0.4768211920529801,0,analysis=spatial_spd|dataset_id=PVT_Chaiwopu_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1584,0.302,0.5245033112582782,1,0.5245033112582782,0,analysis=spatial_spd|dataset_id=PVT_Chaiwopu_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1801,0.328,0.5490853658536585,1,0.5490853658536585,0,analysis=spatial_spd|dataset_id=PVT_Dahaizi_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1481,0.328,0.45152439024390245,1,0.45152439024390245,0,analysis=spatial_spd|dataset_id=PVT_Dahaizi_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3008,0.402,0.7482587064676617,1,0.7482587064676617,0,analysis=spatial_spd|dataset_id=PVT_Daihai_Lake_2004|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1011,0.402,0.2514925373134328,1,0.2514925373134328,0,analysis=spatial_spd|dataset_id=PVT_Daihai_Lake_2004|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2813,0.291,0.9666666666666667,1,0.9666666666666667,0,analysis=spatial_spd|dataset_id=PVT_Dali_Nur_Jiangjunpaozi_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0094,0.291,0.03230240549828179,1,0.03230240549828179,0,analysis=spatial_spd|dataset_id=PVT_Dali_Nur_Jiangjunpaozi_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3931,0.477,0.8241090146750525,1,0.8241090146750525,0,analysis=spatial_spd|dataset_id=PVT_Dali_Nur_Liuzhouwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.084,0.477,0.17610062893081763,1,0.17610062893081763,0,analysis=spatial_spd|dataset_id=PVT_Dali_Nur_Liuzhouwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1095,0.168,0.6517857142857142,1,0.6517857142857142,0,analysis=spatial_spd|dataset_id=PVT_Dongganchi|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0586,0.168,0.3488095238095238,1,0.3488095238095238,0,analysis=spatial_spd|dataset_id=PVT_Dongganchi|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.0472,0.286,0.16503496503496504,1,0.16503496503496504,0,analysis=spatial_spd|dataset_id=PVT_Erhai_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.239,0.286,0.8356643356643357,1,0.8356643356643357,0,analysis=spatial_spd|dataset_id=PVT_Erhai_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3373,0.407,0.8287469287469288,1,0.8287469287469288,0,analysis=spatial_spd|dataset_id=PVT_Erhailongwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0694,0.407,0.17051597051597053,1,0.17051597051597053,0,analysis=spatial_spd|dataset_id=PVT_Erhailongwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2528,0.343,0.7370262390670554,1,0.7370262390670554,0,analysis=spatial_spd|dataset_id=PVT_Ganhai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0899,0.343,0.2620991253644315,1,0.2620991253644315,0,analysis=spatial_spd|dataset_id=PVT_Ganhai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.0523,0.069,0.7579710144927535,1,0.7579710144927535,0,analysis=spatial_spd|dataset_id=PVT_Gantang|region=Asia|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0169,0.069,0.244927536231884,1,0.244927536231884,0,analysis=spatial_spd|dataset_id=PVT_Gantang|region=Asia|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3057,0.398,0.7680904522613066,1,0.7680904522613066,0,analysis=spatial_spd|dataset_id=PVT_Gonghai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0918,0.398,0.2306532663316583,1,0.2306532663316583,0,analysis=spatial_spd|dataset_id=PVT_Gonghai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.6567,0.7,0.9381428571428572,1,0.9381428571428572,0,analysis=spatial_spd|dataset_id=PVT_Guangfulin|region=Asia|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0429,0.7,0.06128571428571429,1,0.06128571428571429,0,analysis=spatial_spd|dataset_id=PVT_Guangfulin|region=Asia|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5219,0.623,0.8377207062600321,1,0.8377207062600321,0,analysis=spatial_spd|dataset_id=PVT_Kendegelukol_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1012,0.623,0.1624398073836276,1,0.1624398073836276,0,analysis=spatial_spd|dataset_id=PVT_Kendegelukol_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1992,0.257,0.7750972762645914,1,0.7750972762645914,0,analysis=spatial_spd|dataset_id=PVT_Koucha_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0582,0.257,0.2264591439688716,1,0.2264591439688716,0,analysis=spatial_spd|dataset_id=PVT_Koucha_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2617,0.283,0.9247349823321556,1,0.9247349823321556,0,analysis=spatial_spd|dataset_id=PVT_Kuhai_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0217,0.283,0.076678445229682,1,0.076678445229682,0,analysis=spatial_spd|dataset_id=PVT_Kuhai_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1479,0.263,0.5623574144486692,1,0.5623574144486692,0,analysis=spatial_spd|dataset_id=PVT_Lop_Nur_Luo4|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1149,0.263,0.43688212927756653,1,0.43688212927756653,0,analysis=spatial_spd|dataset_id=PVT_Lop_Nur_Luo4|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.6118,0.612,0.9996732026143791,1,0.9996732026143791,0,analysis=spatial_spd|dataset_id=PVT_Luanhaizi_LH2|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,1e-4,0.612,1.6339869281045753e-4,1,1.6339869281045753e-4,0,analysis=spatial_spd|dataset_id=PVT_Luanhaizi_LH2|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3106,0.336,0.9244047619047618,1,0.9244047619047618,0,analysis=spatial_spd|dataset_id=PVT_Mengcun|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0251,0.336,0.07470238095238095,1,0.07470238095238095,0,analysis=spatial_spd|dataset_id=PVT_Mengcun|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2539,0.317,0.8009463722397476,1,0.8009463722397476,0,analysis=spatial_spd|dataset_id=PVT_Naleng_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0634,0.317,0.19999999999999998,1,0.19999999999999998,0,analysis=spatial_spd|dataset_id=PVT_Naleng_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2996,0.36,0.8322222222222222,1,0.8322222222222222,0,analysis=spatial_spd|dataset_id=PVT_Nantun|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0608,0.36,0.1688888888888889,1,0.1688888888888889,0,analysis=spatial_spd|dataset_id=PVT_Nantun|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5914,0.657,0.9001522070015221,1,0.9001522070015221,0,analysis=spatial_spd|dataset_id=PVT_Qigai_Nuur|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0658,0.657,0.10015220700152207,1,0.10015220700152207,0,analysis=spatial_spd|dataset_id=PVT_Qigai_Nuur|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3913,0.556,0.703776978417266,1,0.703776978417266,0,analysis=spatial_spd|dataset_id=PVT_Qinghai_Lake_QH2000|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1643,0.556,0.2955035971223021,1,0.2955035971223021,0,analysis=spatial_spd|dataset_id=PVT_Qinghai_Lake_QH2000|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1213,0.198,0.6126262626262626,1,0.6126262626262626,0,analysis=spatial_spd|dataset_id=PVT_Qongjiamong_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0769,0.198,0.38838383838383833,1,0.38838383838383833,0,analysis=spatial_spd|dataset_id=PVT_Qongjiamong_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2376,0.293,0.8109215017064847,1,0.8109215017064847,0,analysis=spatial_spd|dataset_id=PVT_Sanjiaocheng_Section|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0558,0.293,0.19044368600682596,1,0.19044368600682596,0,analysis=spatial_spd|dataset_id=PVT_Sanjiaocheng_Section|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3352,0.398,0.8422110552763818,1,0.8422110552763818,0,analysis=spatial_spd|dataset_id=PVT_Sayram_Lake|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0633,0.398,0.15904522613065325,1,0.15904522613065325,0,analysis=spatial_spd|dataset_id=PVT_Sayram_Lake|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1886,0.19,0.9926315789473683,1,0.9926315789473683,0,analysis=spatial_spd|dataset_id=PVT_Shaamar|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0016,0.19,0.008421052631578947,1,0.008421052631578947,0,analysis=spatial_spd|dataset_id=PVT_Shaamar|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.27,0.377,0.7161803713527852,1,0.7161803713527852,0,analysis=spatial_spd|dataset_id=PVT_Shayema_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1066,0.377,0.2827586206896552,1,0.2827586206896552,0,analysis=spatial_spd|dataset_id=PVT_Shayema_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2121,0.285,0.7442105263157895,1,0.7442105263157895,0,analysis=spatial_spd|dataset_id=PVT_Sihailongwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.073,0.285,0.256140350877193,1,0.256140350877193,0,analysis=spatial_spd|dataset_id=PVT_Sihailongwan_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5817,0.583,0.997770154373928,1,0.997770154373928,0,analysis=spatial_spd|dataset_id=PVT_Sujiawan|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0011,0.583,0.001886792452830189,1,0.001886792452830189,0,analysis=spatial_spd|dataset_id=PVT_Sujiawan|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3892,0.433,0.8988452655889145,1,0.8988452655889145,0,analysis=spatial_spd|dataset_id=PVT_Tiancai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0438,0.433,0.10115473441108545,1,0.10115473441108545,0,analysis=spatial_spd|dataset_id=PVT_Tiancai_Lake|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3606,0.456,0.7907894736842105,1,0.7907894736842105,0,analysis=spatial_spd|dataset_id=PVT_Uzunkol_Lake|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0953,0.456,0.20899122807017542,1,0.20899122807017542,0,analysis=spatial_spd|dataset_id=PVT_Uzunkol_Lake|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2694,0.369,0.730081300813008,1,0.730081300813008,0,analysis=spatial_spd|dataset_id=PVT_Wulungu_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0999,0.369,0.2707317073170732,1,0.2707317073170732,0,analysis=spatial_spd|dataset_id=PVT_Wulungu_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2467,0.342,0.7213450292397661,1,0.7213450292397661,0,analysis=spatial_spd|dataset_id=PVT_Ximen_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0954,0.342,0.2789473684210526,1,0.2789473684210526,0,analysis=spatial_spd|dataset_id=PVT_Ximen_Co|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2157,0.58,0.37189655172413794,1,0.37189655172413794,0,analysis=spatial_spd|dataset_id=PVT_Xingyun_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.3642,0.58,0.6279310344827587,1,0.6279310344827587,0,analysis=spatial_spd|dataset_id=PVT_Xingyun_Lake|region=Asia|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2403,0.277,0.8675090252707581,1,0.8675090252707581,0,analysis=spatial_spd|dataset_id=PVT_Yamant_Nur_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0363,0.277,0.1310469314079422,1,0.1310469314079422,0,analysis=spatial_spd|dataset_id=PVT_Yamant_Nur_Lake|region=Asia|climatezone=Arid,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.2898,0.348,0.8327586206896552,1,0.8327586206896552,0,analysis=spatial_spd|dataset_id=PVT_Yidun_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0577,0.348,0.16580459770114944,1,0.16580459770114944,0,analysis=spatial_spd|dataset_id=PVT_Yidun_Lake|region=Asia|climatezone=Polar,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3517,0.458,0.7679039301310043,1,0.7679039301310043,0,analysis=spatial_spd|dataset_id=PVT_Zoige_RH|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1063,0.458,0.23209606986899564,1,0.23209606986899564,0,analysis=spatial_spd|dataset_id=PVT_Zoige_RH|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.4564,0.462,0.9878787878787878,1,0.9878787878787878,0,analysis=spatial_spd|dataset_id=cao_101|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0059,0.462,0.012770562770562769,1,0.012770562770562769,0,analysis=spatial_spd|dataset_id=cao_101|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3131,0.405,0.7730864197530863,1,0.7730864197530863,0,analysis=spatial_spd|dataset_id=cao_124|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0918,0.405,0.22666666666666666,1,0.22666666666666666,0,analysis=spatial_spd|dataset_id=cao_124|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3216,0.333,0.9657657657657657,1,0.9657657657657657,0,analysis=spatial_spd|dataset_id=cao_158|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0117,0.333,0.03513513513513514,1,0.03513513513513514,0,analysis=spatial_spd|dataset_id=cao_158|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5954,0.599,0.9939899833055093,1,0.9939899833055093,0,analysis=spatial_spd|dataset_id=cao_57|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0032,0.599,0.005342237061769617,1,0.005342237061769617,0,analysis=spatial_spd|dataset_id=cao_57|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.4915,0.508,0.96751968503937,1,0.96751968503937,0,analysis=spatial_spd|dataset_id=cao_80|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0164,0.508,0.03228346456692913,1,0.03228346456692913,0,analysis=spatial_spd|dataset_id=cao_80|region=Asia|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.474,0.5,0.948,1,0.948,0,analysis=spatial_spd|dataset_id=cao_8|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0255,0.5,0.051,1,0.051,0,analysis=spatial_spd|dataset_id=cao_8|region=Asia|climatezone=Cold_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.3441,0.6,0.5735,1,0.5735,0,analysis=spatial_spd|dataset_id=ippd_1016|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.2557,0.6,0.42616666666666664,1,0.42616666666666664,0,analysis=spatial_spd|dataset_id=ippd_1016|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.105,0.39,0.2692307692307692,1,0.2692307692307692,0,analysis=spatial_spd|dataset_id=ippd_1070|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.285,0.39,0.7307692307692307,1,0.7307692307692307,0,analysis=spatial_spd|dataset_id=ippd_1070|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.4704,0.488,0.9639344262295082,1,0.9639344262295082,0,analysis=spatial_spd|dataset_id=ippd_1443|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0175,0.488,0.03586065573770492,1,0.03586065573770492,0,analysis=spatial_spd|dataset_id=ippd_1443|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.0855,0.388,0.22036082474226806,1,0.22036082474226806,0,analysis=spatial_spd|dataset_id=ippd_1444|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.3023,0.388,0.7791237113402062,1,0.7791237113402062,0,analysis=spatial_spd|dataset_id=ippd_1444|region=Oceania|climatezone=Tropical,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1731,0.264,0.6556818181818181,1,0.6556818181818181,0,analysis=spatial_spd|dataset_id=ippd_2000|region=Oceania|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0912,0.264,0.34545454545454546,1,0.34545454545454546,0,analysis=spatial_spd|dataset_id=ippd_2000|region=Oceania|climatezone=Temperate_Dry_Winter,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.4246,0.737,0.5761194029850746,1,0.5761194029850746,0,analysis=spatial_spd|dataset_id=ippd_2008|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.312,0.737,0.4233378561736771,1,0.4233378561736771,0,analysis=spatial_spd|dataset_id=ippd_2008|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1336,0.258,0.517829457364341,1,0.517829457364341,0,analysis=spatial_spd|dataset_id=ippd_2009|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1239,0.258,0.48023255813953486,1,0.48023255813953486,0,analysis=spatial_spd|dataset_id=ippd_2009|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.5591,0.649,0.8614791987673344,1,0.8614791987673344,0,analysis=spatial_spd|dataset_id=ippd_2094|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.0894,0.649,0.1377503852080123,1,0.1377503852080123,0,analysis=spatial_spd|dataset_id=ippd_2094|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,climate,exclude_negative,0.1602,0.353,0.4538243626062323,1,0.4538243626062323,0,analysis=spatial_spd|dataset_id=ippd_2113|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_spd,model,human,exclude_negative,0.1929,0.353,0.5464589235127478,1,0.5464589235127478,0,analysis=spatial_spd|dataset_id=ippd_2113|region=Oceania|climatezone=Temperate_Without_dry_season,NA,NA,NA
