cohort,proxy_variant,radius_km,spd_radius_specification,profile_id,aggregation_level,profile,adjusted_balance,n_records,weight_sum,region,climatezone,ranking,selection_status,requested_regional_events,retained_human_predictors,reference_category
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.22980196629213478,8,3.2039999999999997,Latin America,Temperate_Dry_Summer,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.08362755632582325,2,1.154,Latin America,Temperate_Dry_Winter,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.13807406173018405,15,6.901,Latin America,Temperate_Without_dry_season,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.08993186138324315,14,6.839,Latin America,Tropical,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.11724202071620052,16,4.97,North America,Arid,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.09331669157509927,48,19.451,North America,Cold_Dry_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.14945522241036635,135,61.802,North America,Cold_Without_dry_season_Cold_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.14596517093367553,51,21.455,North America,Cold_Without_dry_season_Hot_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.11980703525613963,188,84.841,North America,Cold_Without_dry_season_Warm_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.18831749461232894,36,15.727,North America,Polar,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.04443859453016397,17,6.994,North America,Temperate_Dry_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.10605222840167305,37,15.59,North America,Temperate_Without_dry_season,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.05481180438150444,1,0.54,Oceania,Arid,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.15723084614601138,1,0.266,Oceania,Cold_Without_dry_season_Cold_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.055905467346655406,2,1.1440000000000001,Oceania,Cold_Without_dry_season_Warm_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.24204157471681992,1,0.373,Oceania,Polar,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.0674210180982334,1,0.369,Oceania,Temperate_Dry_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,0.06696445765383915,1,0.239,Oceania,Temperate_Dry_Winter,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.03325762920919087,22,11.975,Oceania,Temperate_Without_dry_season,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,signed,-0.15798850385632807,5,2.687,Oceania,Tropical,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,overall,zero_truncated,-0.3547792198868145,794,216.412,All,All,climate,selected,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,zero_truncated,-0.3728934378824763,89,22.3053,Asia,All,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,zero_truncated,-0.11245167230136842,73,23.0638,Europe,All,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,zero_truncated,-0.43505574678615505,70,19.9294,Latin America,All,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,zero_truncated,-0.3984807997900928,528,139.6962,North America,All,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region,zero_truncated,-0.13407409377735827,34,11.4173,Oceania,All,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.32491112612744955,15,3.4037,Asia,Arid,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.10873617497203925,3,0.8047,Asia,Cold_Dry_Summer,human,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.44670570410712085,20,4.8842,Asia,Cold_Dry_Winter,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.7055997653012579,10,2.7269,Asia,Cold_Without_dry_season_Cold_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.06542655548428469,2,0.3118,Asia,Cold_Without_dry_season_Hot_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.5659455252918286,13,3.2125,Asia,Cold_Without_dry_season_Warm_Summer,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.1306238633668064,11,2.5294,Asia,Polar,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.13510543887081106,8,2.3663,Asia,Temperate_Dry_Winter,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.34107851679736667,7,2.0658,Asia,Temperate_Without_dry_season,climate,selected,fi;fc;ei,spd;fi;fc;ei,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.24741497914462532,2,0.8432,Europe,Arid,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.5259818486278841,24,7.0626,Europe,Cold_Without_dry_season_Cold_Summer,climate,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.06424080185915221,29,9.5323,Europe,Cold_Without_dry_season_Warm_Summer,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.19067230160434442,4,0.8139,Europe,Polar,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.9596855835073838,1,0.2414,Europe,Temperate_Dry_Summer,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.07234332951454715,13,4.5704,Europe,Temperate_Without_dry_season,human,selected,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.3386961622255739,5,1.1934,Latin America,Arid,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.11932059447983002,2,0.47100000000000003,Latin America,Cold_Dry_Summer,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.5342188695747239,24,7.3176,Latin America,Polar,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.7427306570077471,8,1.9878,Latin America,Temperate_Dry_Summer,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.19732441471571907,2,0.7176,Latin America,Temperate_Dry_Winter,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.4497841726618705,15,3.8225,Latin America,Temperate_Without_dry_season,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.2180110872270618,14,4.4195,Latin America,Tropical,climate,selected,weak;strong,spd;weak;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.34935677335317,16,2.7239,North America,Arid,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.3495064844039364,48,10.758,North America,Cold_Dry_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.46450360111287403,135,35.6126,North America,Cold_Without_dry_season_Cold_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.44521579362884695,51,12.9961,North America,Cold_Without_dry_season_Hot_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.3564744156636016,188,55.7027,North America,Cold_Without_dry_season_Warm_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.6471535120936275,36,8.9222,North America,Polar,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.0585500694048838,17,4.1689,North America,Temperate_Dry_Summer,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.31227331823028637,37,8.8118,North America,Temperate_Without_dry_season,climate,selected,fc;es,spd;fc;es,bi
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.16794950814565104,1,0.3356,Oceania,Arid,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.6935440031494834,1,0.1565,Oceania,Cold_Without_dry_season_Cold_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.13221051687570146,2,0.42089999999999994,Oceania,Cold_Without_dry_season_Warm_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-1.0162696815619296,1,0.18330000000000002,Oceania,Polar,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,0.24631884931424836,1,0.2721,Oceania,Temperate_Dry_Summer,human,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.030881696042019378,1,0.10189999999999999,Oceania,Temperate_Dry_Winter,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.09293185374439798,22,8.3711,Oceania,Temperate_Without_dry_season,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,spd_events,250,250_km_with_500_km_fallback,human_event_observed_only_spatial_aggregation_spd_events,region_climatezone,zero_truncated,-0.46845598042903897,5,1.5758999999999999,Oceania,Tropical,climate,selected,weak;medium;strong,spd;weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,overall,signed,-0.05910341933984193,187,86.04,All,All,climate,no_spatial_signal,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,signed,-0.05747172708564194,31,12.634,Asia,All,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,signed,-0.006365438861443163,79,39.067,Europe,All,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,signed,-0.14949471062027733,31,12.043,Latin America,All,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,signed,-0.15746408315935978,25,11.496,North America,All,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,signed,-0.046287953703703685,21,10.8,Oceania,All,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.07200059605685467,6,2.181,Asia,Arid,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.06392076069730585,2,1.262,Asia,Cold_Dry_Summer,human,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.023443457698371004,4,1.903,Asia,Cold_Dry_Winter,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.07982641509433962,3,1.06,Asia,Cold_Without_dry_season_Cold_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.06259999999999996,1,0.222,Asia,Cold_Without_dry_season_Hot_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.07571760932944607,4,1.715,Asia,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.02350386521308233,6,2.018,Asia,Polar,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.18,1,0.734,Asia,Temperate_Dry_Winter,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.12813508771929827,4,1.539,Asia,Temperate_Without_dry_season,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.041411911231884056,4,2.208,Europe,Arid,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.11708040860999631,17,8.223,Europe,Cold_Without_dry_season_Cold_Summer,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.05579751221393673,31,15.556,Europe,Cold_Without_dry_season_Warm_Summer,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.09329577177789102,4,1.963,Europe,Polar,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.04280855188141395,2,0.877,Europe,Temperate_Dry_Summer,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.04551100585937501,21,10.24,Europe,Temperate_Without_dry_season,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.21599999999999994,1,0.215,Latin America,Cold_Dry_Summer,human,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.20038123993558773,7,2.484,Latin America,Polar,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.21334756731223423,5,2.117,Latin America,Temperate_Dry_Summer,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.13280000000000003,1,0.375,Latin America,Temperate_Dry_Winter,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.16154759732360094,8,3.2880000000000003,Latin America,Temperate_Without_dry_season,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.08878577441077444,9,3.564,Latin America,Tropical,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.0958,1,0.155,North America,Arid,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.2337850198412699,5,3.024,North America,Cold_Without_dry_season_Hot_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.12626526742513403,17,7.647,North America,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.03379999999999994,1,0.041,North America,Temperate_Dry_Summer,human,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.1975,1,0.629,North America,Temperate_Without_dry_season,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.05759999999999999,1,0.504,Oceania,Arid,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.0518,1,0.241,Oceania,Cold_Without_dry_season_Cold_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.121,1,0.438,Oceania,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.15169999999999997,1,0.373,Oceania,Polar,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,0.09540000000000001,1,0.322,Oceania,Temperate_Dry_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.0805,1,0.257,Oceania,Temperate_Dry_Winter,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.024401752493933667,13,7.418,Oceania,Temperate_Without_dry_season,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,signed,-0.16262975140336802,2,1.2469999999999999,Oceania,Tropical,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,overall,zero_truncated,-0.17407421451102964,187,55.3827,All,All,climate,no_spatial_signal,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit,continent_specific;see_regional_model_audit
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,zero_truncated,-0.168979935179,31,8.0838,Asia,All,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,zero_truncated,-0.02774724837132254,79,25.1124,Europe,All,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,zero_truncated,-0.46089945574334007,31,7.6802,Latin America,All,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,zero_truncated,-0.4238208723604721,25,7.2172,North America,All,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region,zero_truncated,-0.13435129165466242,21,7.2891,Oceania,All,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.24115988140863412,6,1.3829,Asia,Arid,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.25675306957708055,2,0.733,Asia,Cold_Dry_Summer,human,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.08544886682149434,4,1.2487000000000001,Asia,Cold_Dry_Winter,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.37228182081762834,3,0.6898,Asia,Cold_Without_dry_season_Cold_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.3686690223792696,1,0.1698,Asia,Cold_Without_dry_season_Hot_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.23938062356141449,4,0.9558,Asia,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.007707641196013326,6,1.505,Asia,Polar,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
