dataset_id,have_events,region,chronology_availability,included_in_filtered_predictors,cohort,included_in_cohort,proxy_variant,requested_regional_events,retained_human_predictors,retained_climate_predictors,excluded_event_variables,reference_category
cao_8,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_8,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_8,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_8,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_8,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_80,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_84,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_85,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
cao_86,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,as_coded,FALSE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,as_coded,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,as_coded,FALSE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,observed_events_only,FALSE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
COLE_etal_2015_CPL,TRUE,Oceania,observed_events,FALSE,observed_events_only,FALSE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1016,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1070,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_12,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_14,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1443,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1444,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_1999,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2000,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2008,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2009,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2094,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2113,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2122,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2133,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2160,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2163,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2163,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2163,TRUE,Oceania,observed_events,TRUE,as_coded,TRUE,spd_events,weak;medium;strong,spd;weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
ippd_2163,TRUE,Oceania,observed_events,TRUE,observed_events_only,TRUE,events,weak;medium;strong,weak;medium;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;bi;no_impact,no_impact
