cohort,proxy_variant,dataset_id,status,total_adjusted_r_squared,human,climate,time,signed_difference,signed_balance,zero_balance,signed_ranking,zero_ranking,unique_adjusted_r2_pure_human,unique_adjusted_r2_pure_climate,unique_adjusted_r2_pure_time,unique_adjusted_r2_shared,unique_adjusted_r2_total_explained,unique_adjusted_r2_unexplained,region,climatezone,requested_regional_events,retained_human_predictors,reference_category
as_coded,spd_events,46292,estimated,0.529,-0.0414,0.3651,0.2057,-0.4065,-0.7684310018903591,-1,climate,climate,-0.03512225500618915,0.20008787904506864,0.028111125535938752,0.33628523740295635,0.5293619869777746,0.4706380130222254,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,834,estimated,0.636,0.099,0.2766,0.26,-0.1776,-0.2792452830188679,-0.4728434504792332,climate,climate,-0.04231392500370401,-0.013979489329188799,-0.001075026479832264,0.6930455614246642,0.6356771206119392,0.36432287938806085,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,835,estimated,-0.017,-0.0284,-0.1022,0.1134,0.0738,-4.341176470588235,NA,human,NA,-0.06747302978188918,-0.15948133688450328,0.10150194595467199,0.10818196014631232,-0.017270460565408152,1.0172704605654082,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,20279,estimated,0.557,0.1132,0.3076,0.1358,-0.1944,-0.34901256732495506,-0.4619771863117871,climate,climate,0.10608914595871144,0.2547076674340516,0.0412164866345599,0.15456040769766166,0.5565737077249846,0.4434262922750154,Europe,Polar,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,4415,estimated,0.237,0.0207,0.1014,0.1152,-0.08070000000000001,-0.3405063291139241,-0.660933660933661,climate,climate,2.797976861194096e-4,-0.05357594760100326,-0.016535034155333972,0.3071529074586765,0.2373217233884587,0.7626782766115413,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,20012,estimated,0.37,0.1355,0.0016,0.2329,0.13390000000000002,0.36189189189189197,0.976659372720642,human,human,0.06068214334418409,0.014907578844013836,0.17075904999860192,0.12355708437099333,0.3699058565577932,0.6300941434422068,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,24080,estimated,0.398,0.0586,0.1948,0.1451,-0.1362,-0.34221105527638185,-0.537490134175217,climate,climate,-0.08737254989426713,0.05101686241124104,0.0439942144470431,0.39090238640636543,0.39854091337038244,0.6014590866296176,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,279,estimated,0.052,-0.0198,-0.0685,0.1399,0.04870000000000001,0.9365384615384618,NA,human,NA,-0.04790304288602498,-0.1765847898308538,0.04719634971351194,0.22888037720490362,0.051588894201536784,0.9484111057984632,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,2004,estimated,0.666,0.053,0.3727,0.2399,-0.3197,-0.48003003003003,-0.7509983556495184,climate,climate,0.04446706598122485,0.20109668425634364,0.09312119129770502,0.3269741562579985,0.665659097793272,0.33434090220672796,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,15101,estimated,0.29,-0.0449,0.1861,0.1492,-0.23099999999999998,-0.7965517241379311,-1,climate,climate,-0.0387335259910212,0.10882488787488809,0.07811971551332686,0.14209615032271794,0.2903072277199117,0.7096927722800883,Latin America,Temperate_Dry_Summer,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,3774,estimated,0.442,0.0226,0.1946,0.225,-0.172,-0.3891402714932126,-0.7918968692449355,climate,climate,-0.004937211937247166,0.051937484375980114,0.08169920123224172,0.3134070735904684,0.44210654726144305,0.557893452738557,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,1771,estimated,0.255,-0.0873,0.0994,0.2426,-0.1867,-0.7321568627450981,-1,climate,climate,-0.06220196513455856,0.14611632769165317,0.3085416283815935,-0.13781856255949,0.2546374283791981,0.7453625716208019,Latin America,Polar,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,15967,estimated,0.364,0.2012,0.0722,0.0903,0.129,0.3543956043956044,0.47183613752743236,human,human,0.10315522489432549,0.020955252104464694,-0.0096314112535818,0.24931030438084,0.3637893701260484,0.6362106298739516,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,1607,estimated,0.482,0.03,0.2769,0.1752,-0.24689999999999998,-0.5122406639004149,-0.8044965786901271,climate,climate,-0.03119688856745151,0.15736772654178854,0.05603309557924363,0.299896469315591,0.48210040286917166,0.5178995971308283,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,17336,estimated,0.607,0.1468,0.1895,0.2703,-0.04269999999999999,-0.07034596375617791,-0.12696996729110907,climate,climate,-0.016067269534963513,0.03977782041072042,0.08479592363394084,0.4979844199130814,0.6064908944227791,0.39350910557722085,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,987,estimated,0.487,-0.0259,0.3299,0.1834,-0.3558,-0.7305954825462012,-1,climate,climate,-0.033058446979915,0.20530023769244954,0.08369625236457667,0.2315107842998022,0.4874488273769134,0.5125511726230866,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,15646,estimated,0.075,0.1468,-0.0988,0.0266,0.2456,3.274666666666667,1,human,human,0.15926999117318352,-0.13930308044875506,-0.0189971763051765,0.07369381271969144,0.07466354713894341,0.9253364528610566,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,15061,estimated,0.459,-0.052,0.3034,0.2077,-0.3554,-0.7742919389978213,-1,climate,climate,0.02259476124547788,0.2836020947716268,0.17606203939795595,-0.023098578462687147,0.45916031695237347,0.5408396830476265,Latin America,Temperate_Dry_Summer,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,20609,estimated,0.459,0.0764,0.0979,0.2849,-0.021500000000000005,-0.0468409586056645,-0.12335054503729205,climate,climate,0.09117936985988395,0.050857153395788,0.28855192166199073,0.028639156555133383,0.45922760147279607,0.5407723985272039,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,40448,rank_deficient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Polar,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,3046,estimated,0.459,0.1535,0.0184,0.2867,0.1351,0.2943355119825708,0.7859220477021525,human,human,0.09012744507813186,0.032834851787647445,0.21250523792897447,0.12314001012607956,0.45860754492083333,0.5413924550791667,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,1610,estimated,0.096,0.0359,0.0284,0.0321,0.0075,0.078125,0.1166407465007776,human,human,-0.006024524569340661,-0.06373607107171142,-0.01760079834078143,0.1837510742563785,0.09638968027454498,0.903610319725455,Latin America,Arid,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,331,estimated,0.698,0.1167,0.3561,0.2247,-0.23940000000000003,-0.3429799426934098,-0.5063451776649747,climate,climate,0.006908828851459159,0.13885215678123997,0.0012543701073285396,0.5504820637374365,0.6974974194774641,0.30250258052253587,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,3074,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Tropical,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,1711,estimated,0.306,0.0024,0.1788,0.1252,-0.17639999999999997,-0.5764705882352941,-0.9735099337748343,climate,climate,-0.031162324794185126,-0.02567258933658434,-0.023208239135743436,0.3865247312494666,0.3064815779829537,0.6935184220170463,Latin America,Temperate_Dry_Summer,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,48931,rank_deficient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Arid,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,3935,estimated,0.402,-0.0427,0.2698,0.1747,-0.3125,-0.7773631840796019,-1,climate,climate,-0.053494375776580005,0.14279824863821244,0.05973884194684387,0.2527604124339792,0.4018031272424555,0.5981968727575445,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,15032,estimated,0.41,0.0991,0.1456,0.1658,-0.046500000000000014,-0.11341463414634151,-0.19002860645688605,climate,climate,-0.027638992870372414,0.08629980176291674,0.09136258053915847,0.2604580388985752,0.410481428330278,0.589518571669722,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,4445,rank_deficient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,15417,estimated,-0.095,-0.0813,0.0124,-0.0259,-0.09369999999999999,0.9863157894736841,-1,climate,climate,-0.15691217741075325,-0.049564334605984195,-0.07744617966754896,0.18904848785913575,-0.09487420382515066,1.0948742038251507,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,4391,estimated,0.453,-0.034,0.2343,0.2525,-0.2683,-0.5922737306843266,-1,climate,climate,-0.023678605297380195,0.11449582808691428,0.13326197735500223,0.22869889372635743,0.45277809387089374,0.5472219061291063,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,24867,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,3484,estimated,0.462,0.0701,0.3032,0.0885,-0.23310000000000003,-0.5045454545454546,-0.624430752745781,climate,climate,0.06372511021803662,0.2715718085261729,0.02206022652412587,0.10444029327185089,0.4617974385401863,0.5382025614598137,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,317,estimated,0.4,0.0801,0.1702,0.1497,-0.09009999999999999,-0.22524999999999995,-0.35996803835397523,climate,climate,-0.04039721912065419,-0.03495789071428246,-0.016620634118200583,0.4920075821746678,0.40003183822153054,0.5999681617784695,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,21926,estimated,0.276,-0.0454,0.2553,0.0656,-0.3007,-1.0894927536231884,-1,climate,climate,-0.03825004057323633,0.2869538484251074,0.07899235835003637,-0.05218988832591598,0.27550627787599147,0.7244937221240085,Latin America,Polar,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,42563,estimated,0.563,0.17,0.146,0.2469,0.02400000000000002,0.04262877442273539,0.07594936708860767,human,human,0.1296007740814087,0.05653615480344165,0.10915942638731813,0.26762852978874585,0.5629248850609143,0.4370751149390857,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,777,estimated,0.56,0.0488,0.2535,0.2575,-0.2047,-0.36553571428571424,-0.677141912007939,climate,climate,-0.030531513017782896,0.04330767258453738,0.028686582990036347,0.5184525203615561,0.5599152629183469,0.4400847370816531,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,40566,estimated,0.482,0.0882,0.1686,0.2252,-0.0804,-0.16680497925311202,-0.3130841121495327,climate,climate,0.09664637943478172,0.16362707175131197,0.08518928550142102,0.13649617043189477,0.4819589071194095,0.5180410928805905,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,15403,estimated,0.315,0.0456,0.1944,0.0751,-0.1488,-0.47238095238095235,-0.62,climate,climate,0.031890973754921226,0.10242810821822879,-0.03485263022773122,0.21553336687400415,0.31499981861942294,0.6850001813805771,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,20194,estimated,0.101,0.0129,0.0151,0.0735,-0.0022000000000000006,-0.021782178217821788,-0.07857142857142858,climate,climate,-0.09018005862354961,-0.08470652157908987,-0.03070510379639746,0.30707270260333197,0.10148101860429504,0.898518981395705,North America,Arid,fc;es,spd;fc;es,bi
as_coded,spd_events,4372,estimated,0.344,0.0186,0.1406,0.1852,-0.122,-0.3546511627906977,-0.7663316582914572,climate,climate,-0.06887155972983683,0.010557597422719334,0.07064492792807697,0.3320786648054834,0.3444096304264429,0.6555903695735571,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,4382,estimated,0.671,0.1612,0.2634,0.2459,-0.10220000000000001,-0.15230998509687035,-0.2406971267074894,climate,climate,0.2046357031423085,0.35420215071728045,0.317544543217148,-0.2057963604979327,0.6705860365788042,0.3294139634211958,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,16193,estimated,0.659,0.1481,0.4115,0.0998,-0.26339999999999997,-0.39969650986342936,-0.4706933523945675,climate,climate,0.1517147254652721,0.33542466064104204,0.006447956542387834,0.16592507338065754,0.6595124160293595,0.3404875839706405,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,42720,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,811,estimated,0.609,0.0567,0.2771,0.2751,-0.2204,-0.36190476190476195,-0.6602756141402037,climate,climate,0.055434873632166815,0.019545123769735606,0.020184535538320003,0.513697091844219,0.6088616247844414,0.3911383752155586,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,22828,estimated,0.253,0.059,0.097,0.097,-0.038000000000000006,-0.15019762845849804,-0.24358974358974364,climate,climate,0.11229857000559151,0.14693972460516846,0.08319766395648187,-0.0894588803789188,0.25297707818832305,0.747022921811677,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,1657,estimated,0.426,0.0743,-0.0168,0.3685,0.0911,0.21384976525821597,1,human,human,0.18050809502110743,0.12661897225154628,0.5404153378990003,-0.4215182146673112,0.4260241905043428,0.5739758094956572,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,48697,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Temperate_Without_dry_season,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,1520,estimated,0.483,-0.0094,0.1583,0.3337,-0.1677,-0.34720496894409936,-1,climate,climate,-0.051487060507446225,0.028159927721598366,0.25043629382557886,0.2554577195057227,0.4825668805454537,0.5174331194545463,North America,Cold_Without_dry_season_Hot_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,1663,estimated,0.472,0.0532,0.2814,0.137,-0.2282,-0.48347457627118645,-0.6820083682008368,climate,climate,0.00971703762692333,0.2063849580156225,0.01900194504350594,0.236474598495112,0.47157853918116377,0.5284214608188362,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,14512,estimated,0.635,0.1124,0.165,0.3581,-0.05260000000000001,-0.08283464566929134,-0.18961788031723148,climate,climate,0.10496282166379534,0.19213966631394197,0.3813480434638491,-0.04296838409737036,0.635482147344216,0.36451785265578396,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,356,estimated,0.448,0.0535,0.2859,0.1087,-0.2324,-0.5187499999999999,-0.6847377725397761,climate,climate,0.10806504201946943,0.17895100150294585,-0.004882500386646504,0.16597894134837365,0.4481124844841424,0.5518875155158576,Latin America,Polar,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,519,estimated,0.212,0.0108,-0.0164,0.2175,0.027200000000000002,0.12830188679245283,1,human,human,-0.055517316338917766,-6.193015754163422e-5,0.22159487185624127,0.04590845775461927,0.21192408311440114,0.7880759168855989,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,15715,estimated,0.399,0.0286,0.0531,0.3169,-0.0245,-0.06140350877192982,-0.2998776009791922,climate,climate,-0.03287390346701491,-0.09759232154018527,0.06091419703278944,0.4681780320009582,0.39862600402654746,0.6013739959734525,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,3047,estimated,0.538,0.1635,0.3056,0.0692,-0.14209999999999998,-0.2641263940520445,-0.30292048603709226,climate,climate,0.05723075576650327,0.25614046934542156,-0.04091081070770897,0.2658617077209905,0.5383221221252064,0.46167787787479364,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,20018,estimated,0.503,0.0069,0.3025,0.1935,-0.2956,-0.5876739562624254,-0.9553975436328377,climate,climate,-0.031010113181089927,0.16480283761743175,0.0887403284735081,0.28042003157268613,0.5029530844825361,0.49704691551746394,Europe,Polar,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,281,estimated,0.349,0.0109,-0.0059,0.3435,0.0168,0.048137535816618914,1,human,human,-0.08963263932083432,0.05786536711519008,0.2970445736446772,0.08316479119271736,0.3484420926317503,0.6515579073682497,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,21603,estimated,0.51,0.1169,0.1049,0.2878,0.01200000000000001,0.023529411764705903,0.05410279531109112,human,human,0.10813169048046545,0.014197452767833907,0.2636921205035033,0.12356365422194104,0.5095849179737437,0.4904150820262563,Latin America,Arid,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,48917,estimated,0.206,0.0676,0.0944,0.0443,-0.026800000000000004,-0.1300970873786408,-0.16543209876543216,climate,climate,0.008630214633104094,0.10310170109893768,-0.03661350872915348,0.13117100381615698,0.20628941081904528,0.7937105891809547,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,304,estimated,0.611,0.1005,0.2537,0.2573,-0.15319999999999998,-0.25073649754500815,-0.432523997741389,climate,climate,-0.008124139043973022,0.02114971570899371,0.031248276915035955,0.5671867747955457,0.6114606283756023,0.38853937162439767,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,15035,estimated,0.624,0.1466,0.3758,0.1016,-0.22920000000000001,-0.36730769230769234,-0.4387442572741195,climate,climate,0.06465568376610453,0.2758378656133287,0.0021224825462461405,0.28149382657952915,0.6241098585052085,0.3758901414947915,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,1849,estimated,0.754,0.0922,0.3571,0.3043,-0.26489999999999997,-0.35132625994694955,-0.5895837970175829,climate,climate,-0.0033123816699152098,0.1644706952084175,0.16299359102908273,0.4294433322829433,0.7535952368505283,0.24640476314947168,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,16212,estimated,0.509,0.078,0.1399,0.2907,-0.0619,-0.12161100196463653,-0.2840752638825149,climate,climate,0.1423240107332997,0.08235823140931164,0.2122955318771198,0.07154163289208892,0.5085194069118201,0.49148059308817993,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,1705,estimated,0.705,0.1833,0.136,0.386,0.04729999999999998,0.06709219858156026,0.14813654870028178,human,human,0.06414350496043375,0.1777224916750677,0.3211628461086218,0.14233719640311193,0.7053660391472352,0.29463396085276483,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,492,estimated,0.196,-0.0563,0.1382,0.1139,-0.1945,-0.9923469387755102,-1,climate,climate,-0.07475170424796251,0.13787579138449324,0.12560539981917018,0.007107060687071565,0.19583654764277247,0.8041634523572275,North America,Temperate_Without_dry_season,fc;es,spd;fc;es,bi
as_coded,spd_events,4203,estimated,0.475,-0.0217,0.3964,0.0999,-0.41809999999999997,-0.8802105263157894,-1,climate,climate,-0.045241543400230344,0.30399072269957916,0.029486528362553388,0.18634465653238574,0.47458036419428795,0.525419635805712,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,42722,estimated,0.5,0.0895,0.141,0.2696,-0.05149999999999999,-0.10299999999999998,-0.2234273318872017,climate,climate,-0.06746393890753732,-0.061539012512592306,0.06160682580157817,0.567484574293232,0.5000884486746805,0.4999115513253195,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,550,estimated,0.557,0.2272,0.1089,0.2211,0.11830000000000002,0.21238779174147218,0.351978577804225,human,human,0.23322156348374512,0.09861152456767186,0.19244100555184884,0.03301679246905653,0.5572908860723224,0.44270911392767764,North America,Temperate_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,3830,estimated,0.591,0.2475,0.194,0.1492,0.05349999999999999,0.09052453468697122,0.12117780294450735,human,human,0.26423361662333633,0.2000624677785372,0.062057391344580326,0.0642598853398133,0.5906133610862672,0.40938663891373284,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,17359,estimated,0.609,-0.0277,0.3536,0.2833,-0.38130000000000003,-0.6261083743842365,-1,climate,climate,-0.04661540293516664,0.04726471079760575,-0.004019432067669526,0.6125980154682786,0.6092278912630482,0.3907721087369518,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,40579,estimated,0.738,0.0564,0.3675,0.3146,-0.3111,-0.42154471544715444,-0.7338995046001415,climate,climate,-0.008462233054167712,0.17638347345832506,0.17010580534271402,0.4004952121192261,0.7385222578660975,0.2614777421339025,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,41183,estimated,0.32,0.0367,0.1672,0.1159,-0.13049999999999998,-0.4078124999999999,-0.6400196174595388,climate,climate,0.046327802163506626,0.07740064387564194,0.06375420310607338,0.1323014310372903,0.31978408018251225,0.6802159198174877,North America,Cold_Dry_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,15189,estimated,0.528,0.0943,0.246,0.1877,-0.1517,-0.28731060606060604,-0.4457831325301205,climate,climate,0.004498495023776972,0.0597996765461436,-0.003590928913425051,0.4673545304970361,0.5280617731535316,0.47193822684646836,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,534,estimated,0.738,0.3926,0.1659,0.1792,0.2267,0.3071815718157182,0.4059086839749329,human,human,0.3862698217879368,-0.022801023368494322,0.08394625465177641,0.2902142298657264,0.7376292829369453,0.2623707170630547,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,4362,estimated,0.536,-0.0233,0.4434,0.1162,-0.4667,-0.8707089552238806,-1,climate,climate,-0.05214148200641722,0.24727414800089087,-0.03788669088274266,0.3790428139241213,0.5362887890358523,0.4637112109641477,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,41580,estimated,-0.069,-0.0094,-0.0684,0.0089,0.059000000000000004,-0.855072463768116,NA,human,NA,-0.01272863776571076,-0.15252204679835246,-0.05095706233391506,0.14726874002817125,-0.06893900686980703,1.068939006869807,North America,Polar,fc;es,spd;fc;es,bi
as_coded,spd_events,41770,estimated,0.64,0.1377,0.1277,0.3747,0.009999999999999981,0.01562499999999997,0.03767897513187635,human,human,0.07025838802537288,-1.5973027276239282e-4,0.21827345111870555,0.35176619588516755,0.6401383047564836,0.3598616952435164,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,45101,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Arid,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,4288,estimated,0.558,-0.007,0.341,0.2241,-0.34800000000000003,-0.6236559139784946,-1,climate,climate,-0.024553218452293635,0.08956403431257998,0.015232098834215613,0.47785485887764245,0.5580977735721444,0.4419022264278556,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,22814,estimated,0.162,-0.0061,0.0169,0.1509,-0.023,-0.1419753086419753,-1,climate,climate,-0.07990789873127346,-0.13423013456299815,-0.015571748255885809,0.39141038966331854,0.16170060811316112,0.8382993918868389,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,2951,estimated,0.128,0.0014,0.0684,0.0586,-0.067,-0.5234375,-0.9598853868194843,climate,climate,-0.05885020158823828,-0.011210428436951414,-0.03516716360034389,0.23375857770296493,0.12853078407743135,0.8714692159225687,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,4403,rank_deficient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Cold_Without_dry_season_Warm_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,1006,estimated,0.568,-0.0383,0.3446,0.2616,-0.3829,-0.6741197183098593,-1,climate,climate,-0.05045570904371954,0.10611913142141849,0.041638143876330025,0.47051321555824765,0.5678147818122766,0.4321852181877234,North America,Cold_Without_dry_season_Cold_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,871,estimated,0.471,0.0468,0.2503,0.1734,-0.20350000000000001,-0.43205944798301493,-0.6849545607539549,climate,climate,-0.02857841362666025,0.07467400838769511,0.0013691910996294077,0.4231171821297245,0.47058196799038876,0.5294180320096112,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,17371,estimated,0.6,-0.0183,0.3331,0.2848,-0.3514,-0.5856666666666667,-1,climate,climate,-0.04051281222054559,0.02432217259327063,0.03177074393648627,0.5840303767297007,0.599610481038912,0.400389518961088,Latin America,Polar,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,21768,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America,Tropical,weak;strong,spd;weak;strong,no_impact
as_coded,spd_events,1448,estimated,0.202,-0.0013,0.1072,0.0958,-0.1085,-0.537128712871287,-1,climate,climate,-0.06806436167722085,-0.03802523760293375,-0.04720408009735755,0.3549686974552325,0.20167501807772037,0.7983249819222796,North America,Cold_Without_dry_season_Warm_Summer,fc;es,spd;fc;es,bi
as_coded,spd_events,24155,estimated,0.554,0.0209,0.3742,0.1591,-0.3533,-0.637725631768953,-0.8942039989875982,climate,climate,0.04515382665660961,0.2907936427892418,0.10685720430331735,0.11137095963192267,0.5541756333810914,0.44582436661890856,Europe,Cold_Without_dry_season_Cold_Summer,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,40454,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe,Temperate_Without_dry_season,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
