summary_level,metric,contrast,cohort,n_units,n_finite,minimum,lower_quartile,median,mean,upper_quartile,maximum,n_negative,n_zero,n_positive,region,climatezone
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,17,17,-0.13775270286543206,-0.04770122355817741,0.051781588876685825,0.02691524553011934,0.09080607096330096,0.21318889149132902,7,0,10,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,17,17,-0.16851955780650396,-0.03825987933316066,-2.975848903544742e-4,0.0171109236640033,0.0615416438141112,0.24258891712230812,9,0,8,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,17,17,-0.16851955780650396,-0.03825987933316066,-2.975848903544742e-4,0.0171109236640033,0.0615416438141112,0.24258891712230812,9,0,8,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,17,17,-0.2701118874766215,-0.012341795131635358,0.04702819255152568,0.03942584354838162,0.11681251351470245,0.3291975280374936,5,0,12,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,17,17,-0.2701118874766215,-0.012341795131635358,0.04702819255152568,0.03942584354838162,0.11681251351470245,0.3291975280374936,5,0,12,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,17,17,-0.044070419535629846,7.002322861651145e-4,0.04173259774809501,0.07100127241996385,0.0697749842838622,0.35990874596042144,4,0,13,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,17,17,-0.044070419535629846,7.002322861651145e-4,0.04173259774809501,0.07100127241996385,0.0697749842838622,0.35990874596042144,4,0,13,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,17,17,-0.7615824905146383,-0.3007294267391198,-0.05825038708250385,0.031174444971486755,0.3861314738333672,1.081676396300092,9,0,8,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,17,17,-0.7615824905146383,-0.3007294267391198,-0.05825038708250385,0.031174444971486755,0.3861314738333672,1.081676396300092,9,0,8,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,17,17,-0.516417670891161,-0.027934992718198437,0.2403030892155299,0.24014440994253541,0.41220995932733956,1.3427109674910938,5,1,11,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,17,17,-0.516417670891161,-0.027934992718198437,0.2403030892155299,0.24014440994253541,0.41220995932733956,1.3427109674910938,5,1,11,North America,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,climate,events_minus_spd,as_coded,1,1,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,1,1,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,1,1,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,1,1,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,-0.0034000000000000002,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,as_coded,1,1,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,human,events_minus_spd,observed_events_only,1,1,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,8.99999999999998e-4,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,1,1,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,1,1,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0.025199999999999997,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,1,1,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,1,1,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0.14891854578923136,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,1,1,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,1,1,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0.11959003028185422,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,1,1,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,1,1,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,1,1,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,1,1,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,1,1,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,1,1,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,-0.030043249105202285,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,1,1,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,1,1,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,-0.003641892806840019,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,1,1,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,1,1,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,-0.011655549770294371,1,0,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,1,1,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,1,1,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0.02773346015769418,0,0,1,North America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,1,1,0,0,0,0,0,0,0,1,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,1,1,0,0,0,0,0,0,0,1,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,1,1,0,0,0,0,0,0,0,1,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,1,1,0,0,0,0,0,0,0,1,0,North America,Temperate_Dry_Summer
climate_zone_within_continent,climate,events_minus_spd,as_coded,2,2,-0.0691,-0.046525,-0.02395,-0.02395,-0.0013750000000000012,0.021199999999999997,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,2,2,-0.0691,-0.046525,-0.02395,-0.02395,-0.0013750000000000012,0.021199999999999997,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,2,2,-0.0201,-0.018125000000000002,-0.016150000000000008,-0.016150000000000008,-0.014175000000000012,-0.012200000000000016,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,2,2,-0.0201,-0.018125000000000002,-0.016150000000000008,-0.016150000000000008,-0.014175000000000012,-0.012200000000000016,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,human,events_minus_spd,as_coded,2,2,-0.0293,-0.024275,-0.01925,-0.01925,-0.014225,-0.0092,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,human,events_minus_spd,observed_events_only,2,2,-0.0293,-0.024275,-0.01925,-0.01925,-0.014225,-0.0092,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,2,2,-0.0069,0.010325,0.027549999999999998,0.027549999999999998,0.044775,0.062,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,2,2,-0.0069,0.010325,0.027549999999999998,0.027549999999999998,0.044775,0.062,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,2,2,-0.025887012773422424,0.006409284750697755,0.038705582274817935,0.038705582274817935,0.07100187979893811,0.1032981773230583,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,2,2,-0.025887012773422424,0.006409284750697755,0.038705582274817935,0.038705582274817935,0.07100187979893811,0.1032981773230583,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,2,2,0.039000479979055466,0.06481625345043139,0.0906320269218073,0.0906320269218073,0.11644780039318324,0.14226357386455915,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,2,2,0.039000479979055466,0.06481625345043139,0.0906320269218073,0.0906320269218073,0.11644780039318324,0.14226357386455915,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,2,2,-0.030399999999999983,-0.012849999999999988,0.004700000000000006,0.004700000000000006,0.02225,0.039799999999999995,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,2,2,-0.030399999999999983,-0.012849999999999988,0.004700000000000006,0.004700000000000006,0.02225,0.039799999999999995,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,2,2,0.0132,0.028450000000000003,0.04370000000000001,0.04370000000000001,0.05895000000000001,0.07420000000000002,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,2,2,0.0132,0.028450000000000003,0.04370000000000001,0.04370000000000001,0.05895000000000001,0.07420000000000002,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,2,2,-0.08733128240419319,-0.07533816829314735,-0.06334505418210151,-0.06334505418210151,-0.051351940071055674,-0.039358825960009836,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,2,2,-0.08733128240419319,-0.07533816829314735,-0.06334505418210151,-0.06334505418210151,-0.051351940071055674,-0.039358825960009836,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,2,2,-0.06979556724130387,-0.05981859116873561,-0.04984161509616736,-0.04984161509616736,-0.0398646390235991,-0.029887662951030847,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,2,2,-0.06979556724130387,-0.05981859116873561,-0.04984161509616736,-0.04984161509616736,-0.0398646390235991,-0.029887662951030847,2,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,2,2,-0.008941987557231634,0.005394031767502194,0.019730051092236023,0.019730051092236023,0.03406607041696985,0.04840208974170368,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,2,2,-0.008941987557231634,0.005394031767502194,0.019730051092236023,0.019730051092236023,0.03406607041696985,0.04840208974170368,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,2,2,-0.04608759513000149,-0.02040317804437658,0.005281239041248331,0.005281239041248331,0.030965656126873242,0.05665007321249815,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,2,2,-0.04608759513000149,-0.02040317804437658,0.005281239041248331,0.005281239041248331,0.030965656126873242,0.05665007321249815,1,0,1,North America,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,2,1,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,1,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,2,1,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,-0.0702827305964468,1,0,0,North America,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,2,2,0.2569517704090296,0.4145888278067722,0.5722258852045148,0.5722258852045148,0.7298629426022574,0.8875000000000001,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,2,2,0.2569517704090296,0.4145888278067722,0.5722258852045148,0.5722258852045148,0.7298629426022574,0.8875000000000001,0,0,2,North America,Temperate_Without_dry_season
climate_zone_within_continent,climate,events_minus_spd,as_coded,1,1,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0,0,1,Oceania,Arid
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,1,1,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0.013300000000000006,0,0,1,Oceania,Arid
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,1,1,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0,0,1,Oceania,Arid
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,1,1,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0.023800000000000016,0,0,1,Oceania,Arid
climate_zone_within_continent,human,events_minus_spd,as_coded,1,1,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0,0,1,Oceania,Arid
climate_zone_within_continent,human,events_minus_spd,observed_events_only,1,1,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0.05760000000000001,0,0,1,Oceania,Arid
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,1,1,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0,0,1,Oceania,Arid
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,1,1,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0.06570000000000001,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,1,1,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,1,1,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0.11678004535147392,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,1,1,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,1,1,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0.11995464852607707,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,1,1,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,1,1,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0.044300000000000006,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,1,1,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0,0,1,Oceania,Arid
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,1,1,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0.04189999999999999,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,1,1,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,1,1,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0.04967484732549865,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,1,1,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,1,1,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0.045993451118915396,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,1,1,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,1,1,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0.06247859219912,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,1,1,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0,0,1,Oceania,Arid
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,1,1,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0.09835561726093611,0,0,1,Oceania,Arid
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,1,1,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0,0,1,Oceania,Arid
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,1,1,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0.23235585544590248,0,0,1,Oceania,Arid
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,1,1,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0,0,1,Oceania,Arid
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,1,1,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0.2352750584929428,0,0,1,Oceania,Arid
climate_zone_within_continent,climate,events_minus_spd,as_coded,1,1,0.0315,0.0315,0.0315,0.0315,0.0315,0.0315,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,1,1,0.0315,0.0315,0.0315,0.0315,0.0315,0.0315,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,1,1,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,1,1,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,human,events_minus_spd,as_coded,1,1,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,human,events_minus_spd,observed_events_only,1,1,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0.10919999999999999,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,1,1,0.1166,0.1166,0.1166,0.1166,0.1166,0.1166,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,1,1,0.1166,0.1166,0.1166,0.1166,0.1166,0.1166,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,1,1,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,1,1,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0.40261891875638944,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,1,1,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,1,1,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0.5068540917511168,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,1,1,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,1,1,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0.07769999999999999,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,1,1,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,1,1,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0.11080000000000001,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,1,1,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,1,1,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0.04417223324449393,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,1,1,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,1,1,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0.007151461089337174,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,1,1,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,1,1,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0.10324114247724381,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,1,1,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,1,1,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0.12802296573878802,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,1,1,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,1,1,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,1.055869464557735,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,1,1,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,1,1,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,1.302022804568409,0,0,1,Oceania,Cold_Without_dry_season_Cold_Summer
