analysis_scope,cohort,dataset_id,region,climatezone,status__events,status__spd,status__spd_events,total_adjusted_r_squared__events,total_adjusted_r_squared__spd,total_adjusted_r_squared__spd_events,human__events,human__spd,human__spd_events,climate__events,climate__spd,climate__spd_events,time__events,time__spd,time__spd_events,signed_difference__events,signed_difference__spd,signed_difference__spd_events,signed_balance__events,signed_balance__spd,signed_balance__spd_events,zero_balance__events,zero_balance__spd,zero_balance__spd_events,unique_adjusted_r2_pure_human__events,unique_adjusted_r2_pure_human__spd,unique_adjusted_r2_pure_human__spd_events,unique_adjusted_r2_pure_climate__events,unique_adjusted_r2_pure_climate__spd,unique_adjusted_r2_pure_climate__spd_events,unique_adjusted_r2_pure_time__events,unique_adjusted_r2_pure_time__spd,unique_adjusted_r2_pure_time__spd_events,signed_ranking__events,signed_ranking__spd,signed_ranking__spd_events,zero_ranking__events,zero_ranking__spd,zero_ranking__spd_events,total_adjusted_r_squared__spd_events_minus_spd,total_adjusted_r_squared__events_minus_spd,human__spd_events_minus_spd,human__events_minus_spd,climate__spd_events_minus_spd,climate__events_minus_spd,time__spd_events_minus_spd,time__events_minus_spd,signed_difference__spd_events_minus_spd,signed_difference__events_minus_spd,signed_balance__spd_events_minus_spd,signed_balance__events_minus_spd,zero_balance__spd_events_minus_spd,zero_balance__events_minus_spd,unique_adjusted_r2_pure_human__spd_events_minus_spd,unique_adjusted_r2_pure_human__events_minus_spd,unique_adjusted_r2_pure_climate__spd_events_minus_spd,unique_adjusted_r2_pure_climate__events_minus_spd,unique_adjusted_r2_pure_time__spd_events_minus_spd,unique_adjusted_r2_pure_time__events_minus_spd,signed_ranking__spd_events_vs_spd_reversal,signed_ranking__events_vs_spd_reversal,zero_ranking__spd_events_vs_spd_reversal,zero_ranking__events_vs_spd_reversal,estimable__spd,estimable__spd_events,estimable__events,three_way_estimable,estimability_change__spd_events_vs_spd,estimability_change__events_vs_spd,age,human_climate_only_balance__events,human_climate_only_balance__spd,human_climate_only_balance__spd_events,controlled_human__events,controlled_human__spd,controlled_human__spd_events,controlled_climate__events,controlled_climate__spd,controlled_climate__spd_events,controlled_balance__events,controlled_balance__spd,controlled_balance__spd_events,zero_allocation_human__events,zero_allocation_human__spd,zero_allocation_human__spd_events,zero_allocation_climate__events,zero_allocation_climate__spd,zero_allocation_climate__spd_events,zero_allocation_space__events,zero_allocation_space__spd,zero_allocation_space__spd_events,unique_adjusted_r2_pure_space__events,unique_adjusted_r2_pure_space__spd,unique_adjusted_r2_pure_space__spd_events,controlled_ranking__events,controlled_ranking__spd,controlled_ranking__spd_events,human_climate_only_ranking__events,human_climate_only_ranking__spd,human_climate_only_ranking__spd_events,human_climate_only_balance__spd_events_minus_spd,human_climate_only_balance__events_minus_spd,controlled_human__spd_events_minus_spd,controlled_human__events_minus_spd,controlled_climate__spd_events_minus_spd,controlled_climate__events_minus_spd,controlled_balance__spd_events_minus_spd,controlled_balance__events_minus_spd,zero_allocation_human__spd_events_minus_spd,zero_allocation_human__events_minus_spd,zero_allocation_climate__spd_events_minus_spd,zero_allocation_climate__events_minus_spd,zero_allocation_space__spd_events_minus_spd,zero_allocation_space__events_minus_spd,unique_adjusted_r2_pure_space__spd_events_minus_spd,unique_adjusted_r2_pure_space__events_minus_spd,controlled_ranking__spd_events_vs_spd_reversal,controlled_ranking__events_vs_spd_reversal,human_climate_only_ranking__spd_events_vs_spd_reversal,human_climate_only_ranking__events_vs_spd_reversal,aggregation_level,profile,adjusted_balance__spd,adjusted_balance__spd_events,adjusted_balance__events,n_records__spd,n_records__spd_events,n_records__events,weight_sum__spd,weight_sum__spd_events,weight_sum__events,ranking__spd,ranking__spd_events,ranking__events,adjusted_balance__spd_events_minus_spd,adjusted_balance__events_minus_spd,n_records__spd_events_minus_spd,n_records__events_minus_spd,weight_sum__spd_events_minus_spd,weight_sum__events_minus_spd,ranking__spd_events_vs_spd_reversal,ranking__events_vs_spd_reversal
dataset,observed_events_only,856,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.214,0.214,NA,-0.0062,-0.0062,NA,0.0777,0.0777,NA,0.1427,0.1427,NA,-0.0839,-0.0839,NA,-0.3920560747663552,-0.3920560747663552,NA,-1,-1,NA,-0.026329012035601895,-0.026329012035601895,NA,-0.023107383148809113,-0.023107383148809113,NA,0.06892947636564895,0.06892947636564895,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,1820,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.555,0.555,NA,0.1273,0.1273,NA,0.2242,0.2242,NA,0.2037,0.2037,NA,-0.09690000000000001,-0.09690000000000001,NA,-0.17459459459459462,-0.17459459459459462,NA,-0.2756756756756757,-0.2756756756756757,NA,-0.039367292491926054,-0.039367292491926054,NA,0.019432348345060135,0.019432348345060135,NA,-0.0026150785367726748,-0.0026150785367726748,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,15929,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.711,0.711,NA,0.1468,0.1468,NA,0.3793,0.3793,NA,0.1845,0.1845,NA,-0.2325,-0.2325,NA,-0.32700421940928276,-0.32700421940928276,NA,-0.4419311917886333,-0.4419311917886333,NA,-0.0088521314162463,-0.0088521314162463,NA,0.18206321756030686,0.18206321756030686,NA,-0.017188080263997985,-0.017188080263997985,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,15142,North America,Cold_Without_dry_season_Hot_Summer,missing_predictor_group,estimated,estimated,NA,0.635,0.635,NA,0.0872,0.0872,NA,0.2575,0.2575,NA,0.29,0.29,NA,-0.1703,-0.1703,NA,-0.26818897637795275,-0.26818897637795275,NA,-0.49405279953582826,-0.49405279953582826,NA,0.0017530462063243268,0.0017530462063243268,NA,0.19277591725222143,0.19277591725222143,NA,0.24552911523651122,0.24552911523651122,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,852,North America,Temperate_Without_dry_season,missing_predictor_group,estimated,estimated,NA,0.388,0.388,NA,0.059,0.059,NA,0.0941,0.0941,NA,0.2354,0.2354,NA,-0.035100000000000006,-0.035100000000000006,NA,-0.09046391752577321,-0.09046391752577321,NA,-0.2292619203135206,-0.2292619203135206,NA,0.09079072365324725,0.09079072365324725,NA,0.12307436812195094,0.12307436812195094,NA,0.27918655683606597,0.27918655683606597,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,4269,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,estimated,0.506,0.422,0.522,0.2588,0.0134,0.2616,0.1353,0.2264,0.1501,0.1121,0.1826,0.1105,0.12349999999999997,-0.213,0.11149999999999999,0.24407114624505924,-0.504739336492891,0.21360153256704978,0.31337224054808416,-0.8882402001668057,0.27082827301433077,0.1327828810218079,0.04897191991444072,0.14874718169756762,0.0013037871469550044,0.0542441449918617,0.027923858747884278,-0.04175160887159213,-0.030000100963154974,-0.0481472324138017,human,climate,human,human,climate,human,0.10000000000000003,0.08400000000000002,0.2482,0.24539999999999998,-0.07629999999999998,-0.09109999999999999,-0.07210000000000001,-0.07050000000000001,0.3245,0.33649999999999997,0.7183408690599409,0.7488104827379503,1.1590684731811365,1.2016124407148898,0.0997752617831269,0.08381096110736719,-0.02632028624397742,-0.052940357844906694,-0.018147131450646725,-0.011751507908437153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,41018,North America,Temperate_Without_dry_season,missing_predictor_group,estimated,estimated,NA,0.447,0.447,NA,0.055,0.055,NA,0.3212,0.3212,NA,0.0708,0.0708,NA,-0.2662,-0.2662,NA,-0.5955257270693513,-0.5955257270693513,NA,-0.7076023391812866,-0.7076023391812866,NA,0.0181966460576507,0.0181966460576507,NA,0.2672520099131782,0.2672520099131782,NA,0.07010338255343118,0.07010338255343118,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,21774,North America,Temperate_Without_dry_season,missing_predictor_group,estimated,estimated,NA,0.43,0.43,NA,0.1351,0.1351,NA,0.2993,0.2993,NA,-0.0049,-0.0049,NA,-0.1642,-0.1642,NA,-0.3818604651162791,-0.3818604651162791,NA,-0.3779926335174954,-0.3779926335174954,NA,0.27090720439925753,0.27090720439925753,NA,0.4129981467206305,0.4129981467206305,NA,-0.003287593492236951,-0.003287593492236951,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,41499,North America,Cold_Dry_Summer,missing_predictor_group,estimated,estimated,NA,0.336,0.336,NA,0.0373,0.0373,NA,0.1885,0.1885,NA,0.1104,0.1104,NA,-0.1512,-0.1512,NA,-0.44999999999999996,-0.44999999999999996,NA,-0.6696191319751993,-0.6696191319751993,NA,0.027446162551711506,0.027446162551711506,NA,-0.011147824598206069,-0.011147824598206069,NA,-0.03899117678635411,-0.03899117678635411,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,47564,Latin America,Tropical,missing_predictor_group,estimated,estimated,NA,0.721,0.721,NA,0.0977,0.0977,NA,0.1635,0.1635,NA,0.4601,0.4601,NA,-0.06580000000000001,-0.06580000000000001,NA,-0.09126213592233011,-0.09126213592233011,NA,-0.2519142419601838,-0.2519142419601838,NA,0.07942803978156321,0.07942803978156321,NA,0.031050134174417043,0.031050134174417043,NA,0.34884184212856195,0.34884184212856195,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,778,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.26,0.26,NA,0.0286,0.0286,NA,0.1522,0.1522,NA,0.0787,0.0787,NA,-0.1236,-0.1236,NA,-0.47538461538461535,-0.47538461538461535,NA,-0.6836283185840707,-0.6836283185840707,NA,-0.028994111859663274,-0.028994111859663274,NA,0.06065522065745599,0.06065522065745599,NA,-0.007236605453472933,-0.007236605453472933,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,4320,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.621,0.621,NA,0.1101,0.1101,NA,0.3514,0.3514,NA,0.1596,0.1596,NA,-0.2413,-0.2413,NA,-0.3885668276972625,-0.3885668276972625,NA,-0.5228602383531961,-0.5228602383531961,NA,0.0751262062238015,0.0751262062238015,NA,0.19437603500441814,0.19437603500441814,NA,0.02235280379119986,0.02235280379119986,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,42566,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.714,0.714,NA,0.1704,0.1704,NA,0.177,0.177,NA,0.3666,0.3666,NA,-0.006599999999999995,-0.006599999999999995,NA,-0.00924369747899159,-0.00924369747899159,NA,-0.018998272884283234,-0.018998272884283234,NA,0.09913793048932529,0.09913793048932529,NA,0.08437257044051694,0.08437257044051694,NA,0.13132035907753137,0.13132035907753137,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,2342,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.521,0.521,NA,0.0751,0.0751,NA,0.22,0.22,NA,0.2258,0.2258,NA,-0.1449,-0.1449,NA,-0.27811900191938577,-0.27811900191938577,NA,-0.49101999322263634,-0.49101999322263634,NA,0.07860282701716248,0.07860282701716248,NA,0.11487336416685345,0.11487336416685345,NA,0.14391812014202143,0.14391812014202143,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,41228,Europe,Temperate_Without_dry_season,rank_deficient,estimated,rank_deficient,NA,0.382,NA,NA,-0.0097,NA,NA,0.3104,NA,NA,0.0815,NA,NA,-0.3201,NA,NA,-0.837958115183246,NA,NA,-1,NA,NA,-0.04403549010020724,NA,NA,0.26606769051778423,NA,NA,0.04077185003775596,NA,NA,climate,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,46659,North America,Polar,missing_predictor_group,estimated,estimated,NA,0.017,0.017,NA,0.0117,0.0117,NA,-0.0995,-0.0995,NA,0.1049,0.1049,NA,0.11120000000000001,0.11120000000000001,NA,6.541176470588235,6.541176470588235,NA,1,1,NA,-0.02112277717242128,-0.02112277717242128,NA,-0.1534204192416242,-0.1534204192416242,NA,0.06984388930576213,0.06984388930576213,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,40795,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,estimated,0.57,0.523,0.558,0.1914,0.0941,0.1747,0.1551,0.2025,0.1591,0.2234,0.2262,0.2245,0.0363,-0.10840000000000001,0.015600000000000003,0.06368421052631579,-0.2072657743785851,0.02795698924731183,0.10476190476190476,-0.3654753877275792,0.04673457159976035,0.05423176922643003,0.007203576674904344,0.04264131270373084,0.0174398825823342,0.0855430856881676,0.021686399452418348,0.13421021865109406,0.1131077218546005,0.1327847518454457,human,climate,human,human,climate,human,0.03500000000000003,0.04699999999999993,0.08059999999999999,0.09729999999999998,-0.04340000000000002,-0.047400000000000025,-0.001700000000000007,-0.0028000000000000247,0.12400000000000001,0.1447,0.23522276362589692,0.27094998490490085,0.41220995932733956,0.470237292489484,0.035437736028826494,0.04702819255152568,-0.06385668623574925,-0.0681032031058334,0.019677029990845196,0.021102496796493564,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,772,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.386,0.386,NA,0.061,0.061,NA,0.1502,0.1502,NA,0.1749,0.1749,NA,-0.0892,-0.0892,NA,-0.23108808290155441,-0.23108808290155441,NA,-0.42234848484848486,-0.42234848484848486,NA,0.10881134168608642,0.10881134168608642,NA,0.08850700156796598,0.08850700156796598,NA,0.159834374296419,0.159834374296419,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,46645,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.083,0.083,NA,0.018,0.018,NA,-0.0019,-0.0019,NA,0.0667,0.0667,NA,0.019899999999999998,0.019899999999999998,NA,0.23975903614457827,0.23975903614457827,NA,1,1,NA,-0.036393837240382476,-0.036393837240382476,NA,-0.12685056863363964,-0.12685056863363964,NA,-0.06985249806165394,-0.06985249806165394,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,observed_events_only,3910,Europe,Temperate_Without_dry_season,rank_deficient,estimated,rank_deficient,NA,0.601,NA,NA,-0.0317,NA,NA,0.5227,NA,NA,0.11,NA,NA,-0.5544,NA,NA,-0.9224625623960067,NA,NA,-1,NA,NA,-0.012232889530429558,NA,NA,0.41983770438828005,NA,NA,-0.015016750392644829,NA,NA,climate,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
