region,climate_zone,long,lat,dataset_id,filter_out,total_variance,human_predictor_unique,human_predictor_avg_share,human_predictor_total,climate_predictor_unique,climate_predictor_avg_share,climate_predictor_total,time_predictor_unique,time_predictor_avg_share,time_predictor_total,human_predictor_unique_percent,human_predictor_avg_share_percent,human_predictor_total_percent,climate_predictor_unique_percent,climate_predictor_avg_share_percent,climate_predictor_total_percent,time_predictor_unique_percent,time_predictor_avg_share_percent,time_predictor_total_percent
North America,Cold_Without_dry_season_Warm_Summer,-69.3,43.76667,1763,FALSE,0.227,0.0188,0.029599999999999998,0.0484,0.1245,0.042899999999999994,0.1674,0,0.0334,0.0117,8.28193832599119,13.03964757709251,21.321585903083697,54.84581497797356,18.89867841409691,73.74449339207048,0,14.713656387665196,5.154185022026431
North America,Cold_Without_dry_season_Warm_Summer,-98.16505,46.85061,1768,FALSE,0.129,0,0.0476,0.0468,0,0.0865,0.0511,0,0.0365,0.031,0,36.89922480620155,36.27906976744186,0,67.05426356589147,39.61240310077519,0,28.294573643410846,24.031007751937985
North America,Cold_Without_dry_season_Warm_Summer,-80.26015,43.26052,17689,FALSE,0.338,0,0.0408,0.0259,0.0065,0.1994,0.2059,0,0.1266,0.106,0,12.071005917159763,7.662721893491124,1.923076923076923,58.994082840236686,60.91715976331361,0,37.455621301775146,31.360946745562128
North America,Cold_Without_dry_season_Warm_Summer,-68.63917,44.6275,1773,FALSE,0.32,7e-4,0.0867,0.0874,0,0.1332,0.098,0.0108,0.1238,0.1346,0.21874999999999997,27.09375,27.3125,0,41.625,30.625000000000004,3.375,38.6875,42.0625
North America,Cold_Without_dry_season_Warm_Summer,-93.39207,47.97876,1786,FALSE,0.431,0,0.0688,0.053,0,0.1598,0.1404,0.047,0.1906,0.2376,0,15.962877030162414,12.296983758700696,0,37.07656612529002,32.5754060324826,10.904872389791183,44.22273781902552,55.127610208816705
North America,Cold_Without_dry_season_Warm_Summer,-72.45895,42.81014,17880,FALSE,0.408,0,0.0647,0.0591,0.2208,0.08460000000000001,0.3054,0,0.0484,0.044,0,15.857843137254902,14.48529411764706,54.117647058823536,20.73529411764706,74.8529411764706,0,11.862745098039216,10.784313725490197
North America,Cold_Without_dry_season_Warm_Summer,-132.95774,56.80046,17945,FALSE,0.558,0.0298,0.0718,0.1016,0.2582,0.06530000000000002,0.3235,0.0595,0.0738,0.1333,5.340501792114695,12.867383512544803,18.207885304659495,46.27240143369175,11.70250896057348,57.97491039426524,10.663082437275984,13.225806451612904,23.888888888888886
North America,Cold_Without_dry_season_Warm_Summer,-81.5,46.6,1807,FALSE,0.207,0,0.0203,0.0155,0.1333,0.02629999999999999,0.1596,0.0238,0.008199999999999999,0.032,0,9.806763285024154,7.487922705314009,64.39613526570048,12.70531400966183,77.10144927536233,11.497584541062803,3.9613526570048303,15.458937198067634
North America,Cold_Without_dry_season_Warm_Summer,-64.93446,43.86933,18110,FALSE,0.466,0.0285,0.10439999999999999,0.1329,0.0243,0.1115,0.1358,0.0737,0.1234,0.1971,6.115879828326181,22.403433476394845,28.519313304721027,5.214592274678111,23.92703862660944,29.141630901287552,15.815450643776824,26.480686695278965,42.29613733905579
North America,Cold_Without_dry_season_Warm_Summer,-70.20833,41.28333,1814,FALSE,0.403,0.0073,0.0823,0.0896,0.0339,0.1386,0.1725,0.0025,0.1382,0.1407,1.8114143920595533,20.42183622828784,22.23325062034739,8.411910669975185,34.392059553349874,42.80397022332505,0.6203473945409429,34.29280397022332,34.91315136476426
North America,Cold_Without_dry_season_Warm_Summer,-73.05517,42.64971,1817,FALSE,0.518,0,0.0508,0.0423,0.0853,0.20130000000000003,0.2866,0,0.19,0.1895,0,9.806949806949806,8.166023166023164,16.467181467181465,38.861003861003866,55.32818532818533,0,36.67953667953668,36.58301158301158
North America,Cold_Without_dry_season_Warm_Summer,-79.45,45.21667,1820,FALSE,0.443,0,0.0911,0.0895,0.0343,0.1576,0.1919,0.0074,0.15410000000000001,0.1615,0,20.564334085778782,20.20316027088036,7.742663656884876,35.57562076749436,43.31828442437923,1.6704288939051921,34.785553047404065,36.455981941309254
North America,Cold_Without_dry_season_Warm_Summer,-89.32389,48.42222,1829,FALSE,0.232,0,0.0799,0.078,0.0439,0.0424,0.0863,0,0.0751,0.0681,0,34.439655172413794,33.62068965517241,18.92241379310345,18.275862068965516,37.19827586206896,0,32.37068965517241,29.353448275862064
North America,Cold_Without_dry_season_Warm_Summer,-68.94389,47.53278,1841,FALSE,0.313,0,0.026799999999999997,0.0186,0.1749,0.03900000000000001,0.2139,0.0696,0.010599999999999998,0.0802,0,8.562300319488816,5.942492012779552,55.87859424920127,12.46006389776358,68.33865814696486,22.236421725239616,3.386581469648562,25.623003194888177
North America,Cold_Without_dry_season_Warm_Summer,-77.41667,40.8,1848,FALSE,0.318,0,0.0583,0.0567,0,0.1466,0.1136,0.0022,0.1457,0.1479,0,18.333333333333332,17.830188679245282,0,46.100628930817614,35.723270440251575,0.6918238993710693,45.817610062893074,46.509433962264154
North America,Cold_Without_dry_season_Warm_Summer,-88.74,48.56,1862,FALSE,0.531,0.0658,0.030700000000000005,0.0965,0.0723,0.231,0.3033,0.0066,0.1247,0.1313,12.39171374764595,5.781544256120528,18.173258003766477,13.615819209039548,43.50282485875706,57.11864406779661,1.2429378531073445,23.483992467043315,24.726930320150657
North America,Cold_Without_dry_season_Warm_Summer,-92,49.48,1883,FALSE,0.494,0,0.0384,0.0243,0.1852,0.15830000000000002,0.3435,0,0.1392,0.1258,0,7.773279352226719,4.919028340080971,37.48987854251013,32.04453441295547,69.5344129554656,0,28.17813765182186,25.46558704453441
North America,Cold_Without_dry_season_Warm_Summer,-75.80833,45.46944,1904,FALSE,0.575,0.049,0.11869999999999999,0.1677,0.139,0.17149999999999999,0.3105,0,0.0993,0.0971,8.521739130434785,20.643478260869564,29.16521739130435,24.173913043478265,29.826086956521742,54,0,17.269565217391307,16.886956521739133
North America,Cold_Without_dry_season_Warm_Summer,-70.35,44.03333,1961,FALSE,0.158,0,0.0239,0.0172,0.0191,0.07239999999999999,0.0915,0,0.057300000000000004,0.0495,0,15.126582278481013,10.886075949367088,12.088607594936708,45.82278481012658,57.91139240506329,0,36.26582278481013,31.329113924050635
North America,Cold_Without_dry_season_Warm_Summer,-79.78,44.93,1965,FALSE,0.344,0.0612,0,0.0392,0.0556,0.10379999999999999,0.1594,0.0151,0.1304,0.1455,17.790697674418603,0,11.395348837209303,16.16279069767442,30.17441860465116,46.33720930232558,4.389534883720931,37.906976744186046,42.29651162790698
North America,Cold_Without_dry_season_Warm_Summer,-94.119,47.075,1966,FALSE,0.508,0,0.09219999999999999,0.0885,0.0924,0.0649,0.1573,0.1064,0.1562,0.2626,0,18.149606299212596,17.421259842519685,18.188976377952752,12.775590551181102,30.96456692913386,20.944881889763778,30.748031496062993,51.69291338582676
North America,Cold_Without_dry_season_Warm_Summer,-64.075,46.67361,1968,FALSE,0.334,0.0023,0.07390000000000001,0.0762,0.0475,0.0941,0.1416,0.0449,0.0716,0.1165,0.688622754491018,22.125748502994014,22.814371257485032,14.221556886227543,28.17365269461078,42.39520958083832,13.44311377245509,21.437125748502993,34.880239520958085
North America,Cold_Without_dry_season_Warm_Summer,-78.46667,42.62222,1980,FALSE,0.262,0.0822,0,0.0805,0.0504,0.06129999999999999,0.1117,0,0.0769,0.0696,31.374045801526712,0,30.725190839694655,19.236641221374047,23.396946564885493,42.63358778625953,0,29.351145038167935,26.564885496183205
North America,Cold_Without_dry_season_Warm_Summer,-64.8,47.075,1981,FALSE,0.357,0.0245,0.1149,0.1394,0.0775,0.0011000000000000038,0.0786,0.0914,0.04710000000000002,0.1385,6.862745098039216,32.18487394957983,39.04761904761905,21.708683473389357,0.30812324929972096,22.01680672268908,25.60224089635854,13.193277310924376,38.79551820728292
North America,Cold_Without_dry_season_Warm_Summer,-81.00585,44.73314,19967,FALSE,0.459,0.2096,0,0.1862,0.1464,0.06620000000000001,0.2126,0,0.062200000000000005,0.0604,45.66448801742919,0,40.566448801742915,31.895424836601304,14.422657952069716,46.31808278867102,0,13.55119825708061,13.15904139433551
North America,Cold_Without_dry_season_Warm_Summer,-88.1,43.4,2011,FALSE,0.305,0.1794,0,0.1099,0.005,0.0911,0.0961,0.0743,0.024599999999999997,0.0989,58.81967213114755,0,36.032786885245905,1.639344262295082,29.86885245901639,31.508196721311478,24.36065573770492,8.065573770491802,32.42622950819673
North America,Cold_Without_dry_season_Warm_Summer,-76.1,45.6,2023,FALSE,0.448,0,0.0491,0.0344,0,0.23320000000000002,0.2222,0.0032,0.18839999999999998,0.1916,0,10.959821428571429,7.678571428571429,0,52.05357142857143,49.598214285714285,0.7142857142857143,42.05357142857142,42.76785714285714
North America,Cold_Without_dry_season_Warm_Summer,-92.7,49.35,2028,FALSE,0.558,0.1271,0,0.122,0.2453,0.0744,0.3197,0.066,0.05009999999999999,0.1161,22.777777777777775,0,21.86379928315412,43.9605734767025,13.33333333333333,57.293906810035836,11.82795698924731,8.97849462365591,20.806451612903224
North America,Cold_Without_dry_season_Warm_Summer,-86.07692,46.56374,20397,FALSE,0.607,0.0094,0.1761,0.1855,0.1168,0.11539999999999999,0.2322,0.0809,0.1086,0.1895,1.5485996705107086,29.01153212520593,30.56013179571664,19.24217462932455,19.011532125205928,38.25370675453048,13.327841845140034,17.891268533772653,31.219110378912685
North America,Cold_Without_dry_season_Warm_Summer,-71.325,45.67083,2048,FALSE,0.437,0.0119,0.014499999999999999,0.0264,0.1273,0.10220000000000001,0.2295,0.0846,0.09680000000000001,0.1814,2.7231121281464534,3.318077803203661,6.0411899313501145,29.130434782608695,23.386727688787186,52.517162471395885,19.359267734553775,22.151029748283754,41.51029748283753
North America,Cold_Without_dry_season_Warm_Summer,-95.28417,46.21194,2053,FALSE,0.469,0.0606,0.1138,0.1744,0.053900000000000003,0.1467,0.2006,0.0099,0.0838,0.0937,12.921108742004265,24.264392324093816,37.185501066098084,11.492537313432837,31.279317697228148,42.77185501066098,2.1108742004264394,17.86780383795309,19.97867803837953
North America,Cold_Without_dry_season_Warm_Summer,-119.30346,52.10981,20609,FALSE,0.391,0.274,0,0.1542,0.0688,0,0.0258,0.3122,0,0.2109,70.076726342711,0,39.43734015345268,17.595907928388748,0,6.59846547314578,79.846547314578,0,53.93861892583121
North America,Cold_Without_dry_season_Warm_Summer,-112.08801,42.13082,20613,FALSE,0.449,0.0252,0.0213,0.0465,0.0319,0.17259999999999998,0.2045,0.0376,0.16040000000000001,0.198,5.612472160356347,4.743875278396437,10.356347438752783,7.104677060133629,38.44097995545656,45.545657015590194,8.374164810690424,35.7238307349666,44.097995545657014
North America,Cold_Without_dry_season_Warm_Summer,-101.55238,48.00267,2065,FALSE,0.244,0.0139,0.032799999999999996,0.0467,0,0.07919999999999999,0.0372,0.096,0.06359999999999999,0.1596,5.69672131147541,13.442622950819672,19.139344262295083,0,32.45901639344262,15.245901639344261,39.34426229508197,26.065573770491802,65.40983606557377
North America,Cold_Without_dry_season_Warm_Summer,-106.51142,36.04623,20833,FALSE,0.34,0.031,0.035100000000000006,0.0661,0.0271,0.10990000000000001,0.137,0.0439,0.09310000000000002,0.137,9.117647058823529,10.323529411764707,19.441176470588236,7.970588235294117,32.32352941176471,40.294117647058826,12.911764705882353,27.382352941176475,40.294117647058826
North America,Cold_Without_dry_season_Warm_Summer,-73.31111,45.54306,219,FALSE,0.457,0.0444,0,0.0281,0.2096,0.10919999999999996,0.3188,0.0049,0.105,0.1099,9.715536105032822,0,6.148796498905908,45.86433260393873,23.89496717724288,69.75929978118161,1.0722100656455142,22.97592997811816,24.048140043763674
North America,Cold_Without_dry_season_Warm_Summer,-79.51,45.38,221,FALSE,0.423,0,0.0649,0.0494,0,0.2221,0.1742,0,0.2168,0.1996,0,15.342789598108746,11.678486997635934,0,52.505910165484636,41.18203309692671,0,51.25295508274231,47.18676122931442
North America,Cold_Without_dry_season_Warm_Summer,-65.26694,48.05194,2265,FALSE,0.502,0,0.0946,0.0848,0.052,0.16140000000000002,0.2134,0.0113,0.1921,0.2034,0,18.844621513944222,16.89243027888446,10.358565737051793,32.15139442231076,42.50996015936256,2.250996015936255,38.26693227091633,40.51792828685259
North America,Cold_Without_dry_season_Warm_Summer,-58.8,48.26,2266,FALSE,0.235,0.0055,0.034300000000000004,0.0398,0,0.1116,0.0438,0.0535,0.09790000000000001,0.1514,2.3404255319148937,14.595744680851066,16.93617021276596,0,47.48936170212767,18.638297872340427,22.76595744680851,41.65957446808511,64.42553191489363
North America,Cold_Without_dry_season_Warm_Summer,-73.33083,45.96389,2286,FALSE,0.424,0.1123,0.001799999999999996,0.1141,0,0.16770000000000002,0.159,0.0315,0.1195,0.151,26.485849056603772,0.42452830188679147,26.910377358490567,0,39.551886792452834,37.5,7.429245283018868,28.183962264150942,35.613207547169814
North America,Cold_Without_dry_season_Warm_Summer,-79.44,44.18,2287,FALSE,0.269,0.0337,0,0.0214,0.0832,0.08480000000000001,0.168,0,0.09799999999999999,0.0797,12.527881040892192,0,7.95539033457249,30.929368029739774,31.52416356877324,62.45353159851301,0,36.43122676579925,29.62825278810409
North America,Cold_Without_dry_season_Warm_Summer,-77.925,41.91667,2289,FALSE,0.285,0,0.0736,0.0633,0.0871,0.07010000000000001,0.1572,0.0029,0.061799999999999994,0.0647,0,25.824561403508774,22.210526315789476,30.561403508771935,24.59649122807018,55.15789473684212,1.0175438596491229,21.684210526315788,22.70175438596491
North America,Cold_Without_dry_season_Warm_Summer,-69.41028,43.92139,2292,TRUE,0.052,0,0.0388,0,0,0.06620000000000001,0.0374,0,0.038,0.0171,0,74.61538461538461,0,0,127.30769230769232,71.92307692307693,0,73.07692307692308,32.88461538461539
North America,Cold_Without_dry_season_Warm_Summer,-85.17917,46.13194,2318,FALSE,0.446,0,0.09129999999999999,0.0832,0,0.1521,0.1517,0.0474,0.1635,0.2109,0,20.47085201793722,18.654708520179373,0,34.10313901345292,34.0134529147982,10.627802690582959,36.65919282511211,47.28699551569507
North America,Cold_Without_dry_season_Warm_Summer,-72.97889,46.65417,2332,FALSE,0.281,0,0.07970000000000001,0.0655,0.0744,0.0627,0.1371,0,0.07880000000000001,0.0781,0,28.36298932384342,23.309608540925268,26.47686832740213,22.313167259786475,48.790035587188605,0,28.04270462633452,27.79359430604982
North America,Cold_Without_dry_season_Warm_Summer,-74.46694,46.05778,2342,FALSE,0.31,0.0028,0.0109,0.0137,0.0418,0.1134,0.1552,0.031,0.1096,0.1406,0.9032258064516128,3.516129032258065,4.419354838709678,13.483870967741934,36.58064516129032,50.064516129032256,10,35.35483870967742,45.354838709677416
North America,Cold_Without_dry_season_Warm_Summer,-74.39583,46.17194,2343,FALSE,0.309,0.0222,0,0.0145,0.1114,0.07600000000000001,0.1874,0.0186,0.0885,0.1071,7.184466019417476,0,4.692556634304208,36.05177993527508,24.595469255663435,60.64724919093851,6.0194174757281544,28.640776699029125,34.66019417475728
North America,Cold_Without_dry_season_Warm_Summer,-79.78,47.23,236,FALSE,0.263,0.0191,0,0.0041,0.1849,0,0.1754,0.0929,0,0.0836,7.262357414448668,0,1.55893536121673,70.30418250950571,0,66.69201520912547,35.3231939163498,0,31.787072243346003
North America,Cold_Without_dry_season_Warm_Summer,-72.14694,48.29389,2373,FALSE,0.57,0.066,0,0.0606,0.0789,0.19360000000000002,0.2725,0.1297,0.10679999999999998,0.2365,11.578947368421053,0,10.631578947368423,13.842105263157894,33.96491228070176,47.80701754385966,22.754385964912284,18.736842105263154,41.49122807017544
North America,Cold_Without_dry_season_Warm_Summer,-64.18333,45.01667,2377,FALSE,0.318,0.0075,0.0457,0.0532,0.086,0.0726,0.1586,0.0573,0.04900000000000001,0.1063,2.3584905660377355,14.371069182389936,16.729559748427672,27.044025157232703,22.830188679245282,49.874213836477985,18.0188679245283,15.408805031446542,33.42767295597485
North America,Cold_Without_dry_season_Warm_Summer,-72.58472,45.35889,2378,FALSE,0.305,0.0051,0.0063999999999999994,0.0115,0.0866,0.0712,0.1578,0.0676,0.068,0.1356,1.672131147540984,2.098360655737705,3.7704918032786887,28.393442622950822,23.344262295081965,51.73770491803279,22.163934426229506,22.295081967213118,44.459016393442624
North America,Cold_Without_dry_season_Warm_Summer,-81.41667,45.15,2382,FALSE,0.21,0,0.022,0.0063,0.003,0.1152,0.1182,0,0.11299999999999999,0.0851,0,10.476190476190476,3.0000000000000004,1.4285714285714286,54.85714285714286,56.285714285714285,0,53.80952380952381,40.523809523809526
North America,Cold_Without_dry_season_Warm_Summer,-70.35,43.96667,2391,FALSE,0.365,0,0.10940000000000001,0.1053,0.0946,0.16209999999999997,0.2567,0,0.030100000000000002,0.0026,0,29.972602739726028,28.849315068493155,25.917808219178085,44.410958904109584,70.32876712328768,0,8.246575342465755,0.7123287671232876
North America,Cold_Without_dry_season_Warm_Summer,-77.91667,42.25,254,FALSE,0.192,0,0.0206,0.0134,0,0.1246,0.077,0.0075,0.0942,0.1017,0,10.729166666666666,6.979166666666667,0,64.89583333333333,40.104166666666664,3.90625,49.0625,52.96875
North America,Cold_Without_dry_season_Warm_Summer,-110.35,44.93333,2576,FALSE,0.163,0,0.027499999999999997,0.0066,0.0605,0.038500000000000006,0.099,0.0106,0.0466,0.0572,0,16.871165644171775,4.049079754601227,37.11656441717791,23.619631901840492,60.73619631901841,6.5030674846625764,28.588957055214724,35.0920245398773
North America,Cold_Without_dry_season_Warm_Summer,-86.95833,46.47,2586,FALSE,0.174,0,0.032299999999999995,0.0144,0,0.095,0.0496,0.0289,0.0814,0.1103,0,18.563218390804597,8.275862068965518,0,54.59770114942529,28.50574712643678,16.60919540229885,46.781609195402304,63.390804597701155
North America,Cold_Without_dry_season_Warm_Summer,-76.35,41.67389,2591,FALSE,0.402,0.0443,0.0618,0.1061,0.0768,0.14500000000000002,0.2218,0.0422,0.03219999999999999,0.0744,11.019900497512438,15.37313432835821,26.393034825870643,19.104477611940297,36.069651741293534,55.17412935323382,10.497512437810945,8.009950248756216,18.507462686567163
North America,Cold_Without_dry_season_Warm_Summer,-73.31667,42.5,260,FALSE,0.408,0,0.0692,0.0647,0.0302,0.1775,0.2077,0,0.14329999999999998,0.1359,0,16.96078431372549,15.857843137254902,7.401960784313726,43.504901960784316,50.90686274509804,0,35.12254901960784,33.30882352941176
North America,Cold_Without_dry_season_Warm_Summer,-52.66667,47.61667,2610,FALSE,0.377,0.0139,0.0348,0.0487,0.0597,0.092,0.1517,0.0727,0.10379999999999999,0.1765,3.6870026525198933,9.23076923076923,12.917771883289126,15.83554376657825,24.40318302387268,40.238726790450926,19.283819628647215,27.53315649867374,46.816976127320956
North America,Cold_Without_dry_season_Warm_Summer,-122.56279,49.31934,2615,FALSE,0.377,0.1327,0,0.0721,0.2532,0,0.2136,0.094,0,0.0912,35.19893899204244,0,19.124668435013263,67.16180371352785,0,56.65782493368701,24.93368700265252,0,24.190981432360743
North America,Cold_Without_dry_season_Warm_Summer,-75.27217,41.03345,2626,FALSE,0.476,0.0652,0.10230000000000002,0.1675,0.0406,0.1272,0.1678,0.022,0.1184,0.1404,13.697478991596638,21.491596638655466,35.189075630252105,8.529411764705882,26.722689075630257,35.252100840336134,4.621848739495799,24.873949579831937,29.495798319327733
North America,Cold_Without_dry_season_Warm_Summer,-70.05833,41.275,2629,FALSE,0.2,0.0032,0.0375,0.0407,0.0066,0.0665,0.0731,0.0369,0.049,0.0859,1.6,18.749999999999996,20.349999999999998,3.2999999999999994,33.25,36.55,18.45,24.5,42.95
North America,Cold_Without_dry_season_Warm_Summer,-73.31694,45.54583,2654,FALSE,0.345,0.0527,0,0.0387,0.1045,0.105,0.2095,0,0.1153,0.0968,15.27536231884058,0,11.217391304347826,30.289855072463766,30.434782608695656,60.72463768115942,0,33.42028985507247,28.057971014492754
North America,Cold_Without_dry_season_Warm_Summer,-93.72746,49.65882,26606,FALSE,0.283,0.0717,0,0.0521,0.0083,0.1008,0.1091,0.0321,0.0897,0.1218,25.335689045936398,0,18.40989399293286,2.9328621908127213,35.61837455830389,38.55123674911661,11.342756183745582,31.696113074204952,43.03886925795054
North America,Cold_Without_dry_season_Warm_Summer,-94.55363,46.2693,275,FALSE,0.328,0,0.0713,0.0702,0,0.1209,0.1206,0.02,0.11669999999999998,0.1367,0,21.73780487804878,21.402439024390244,0,36.85975609756097,36.76829268292683,6.097560975609756,35.57926829268292,41.67682926829268
North America,Cold_Without_dry_season_Warm_Summer,-110.60615,44.95312,279,TRUE,0.067,0.0588,0,0.0418,0,0,0,0.1007,0,0.0468,87.76119402985074,0,62.38805970149252,0,0,0,150.29850746268656,0,69.85074626865672
North America,Cold_Without_dry_season_Warm_Summer,-95.30694,46.18444,2888,FALSE,0.458,0.0143,0.0748,0.0891,0.2751,0.060299999999999965,0.3354,0,0.0348,0.0331,3.1222707423580784,16.331877729257645,19.45414847161572,60.06550218340612,13.165938864628812,73.23144104803492,0,7.59825327510917,7.2270742358078595
North America,Cold_Without_dry_season_Warm_Summer,-95.16335,47.177,298,FALSE,0.278,0.0216,0.044199999999999996,0.0658,0.0412,0.0665,0.1077,0.0376,0.06670000000000001,0.1043,7.76978417266187,15.899280575539565,23.669064748201436,14.820143884892085,23.920863309352516,38.7410071942446,13.525179856115107,23.992805755395686,37.51798561151079
North America,Cold_Without_dry_season_Warm_Summer,-85.66111,46.42917,3032,FALSE,0.569,0.023,0.1068,0.1298,0,0.1594,0.1513,0.0963,0.19140000000000001,0.2877,4.042179261862917,18.769771528998245,22.811950790861165,0,28.014059753954307,26.59050966608084,16.924428822495607,33.63796133567663,50.56239015817224
North America,Cold_Without_dry_season_Warm_Summer,-90.08333,45.33333,3035,FALSE,0.496,0.0388,0.0735,0.1123,0.1344,0.054400000000000004,0.1888,0.1201,0.07490000000000001,0.195,7.822580645161291,14.818548387096772,22.641129032258064,27.096774193548384,10.967741935483872,38.064516129032256,24.213709677419352,15.100806451612906,39.31451612903226
North America,Cold_Without_dry_season_Warm_Summer,-80.4,43.9,3041,FALSE,0.57,0.0521,0.0063,0.0584,0.1036,0.1979,0.3015,0,0.21,0.2097,9.140350877192983,1.105263157894737,10.245614035087721,18.17543859649123,34.71929824561404,52.89473684210526,0,36.8421052631579,36.78947368421053
North America,Cold_Without_dry_season_Warm_Summer,-80.4,43.91,3042,FALSE,0.459,0.0228,0.0242,0.047,0.0837,0.1475,0.2312,0.0264,0.15439999999999998,0.1808,4.967320261437909,5.272331154684096,10.239651416122005,18.235294117647058,32.13507625272331,50.37037037037037,5.751633986928105,33.63834422657951,39.38997821350762
North America,Cold_Without_dry_season_Warm_Summer,-79.63778,48.50389,3046,FALSE,0.375,0.0073,0.0591,0.0664,0,0.0674,0.0635,0.1698,0.07519999999999999,0.245,1.9466666666666668,15.76,17.706666666666667,0,17.973333333333333,16.933333333333334,45.28,20.05333333333333,65.33333333333333
North America,Cold_Without_dry_season_Warm_Summer,-87.94333,46.75414,3047,FALSE,0.519,0.0163,0.11740000000000002,0.1337,0.1737,0.06620000000000001,0.2399,0.1028,0.042800000000000005,0.1456,3.1406551059730248,22.620423892100195,25.761078998073216,33.46820809248555,12.755298651252408,46.22350674373796,19.807321772639693,8.246628131021195,28.053949903660886
North America,Cold_Without_dry_season_Warm_Summer,-67.33336,45.25246,3058,FALSE,0.269,0.0273,0.027899999999999998,0.0552,0.0347,0.09409999999999999,0.1288,0.0391,0.0457,0.0848,10.148698884758364,10.37174721189591,20.520446096654275,12.899628252788103,34.98141263940519,47.881040892193305,14.535315985130111,16.98884758364312,31.524163568773233
North America,Cold_Without_dry_season_Warm_Summer,-70.675,45.56667,308,FALSE,0.441,0.0262,0.0317,0.0579,0.0141,0.1539,0.168,0.1271,0.0884,0.2155,5.941043083900227,7.188208616780045,13.129251700680273,3.197278911564626,34.89795918367347,38.0952380952381,28.820861678004533,20.045351473922903,48.86621315192743
North America,Cold_Without_dry_season_Warm_Summer,-74.68333,43.91667,309,FALSE,0.296,0.0138,0.003599999999999999,0.0174,0.0563,0.09879999999999999,0.1551,0.0225,0.10070000000000001,0.1232,4.662162162162162,1.216216216216216,5.878378378378378,19.020270270270274,33.37837837837838,52.398648648648646,7.601351351351352,34.020270270270274,41.62162162162162
North America,Cold_Without_dry_season_Warm_Summer,-73.97256,44.18038,3130,FALSE,0.378,0.0064,0.0404,0.0468,0.1276,0.09860000000000002,0.2262,0.0165,0.089,0.1055,1.6931216931216932,10.687830687830688,12.380952380952381,33.75661375661375,26.08465608465609,59.84126984126984,4.365079365079366,23.544973544973544,27.910052910052908
North America,Cold_Without_dry_season_Warm_Summer,-92.71694,46.41694,3138,FALSE,0.44,0.0357,5.999999999999964e-4,0.0363,0.0304,0.15589999999999998,0.1863,0.0736,0.1437,0.2173,8.113636363636365,0.13636363636363552,8.25,6.909090909090909,35.43181818181817,42.34090909090909,16.727272727272727,32.65909090909091,49.38636363636363
North America,Cold_Without_dry_season_Warm_Summer,-73.5711,42.5862,324,FALSE,0.256,0,0,0,0.2352,0,0.2201,0.0821,0,0.0503,0,0,0,91.875,0,85.9765625,32.0703125,0,19.6484375
North America,Cold_Without_dry_season_Warm_Summer,-73.86806,45.96111,329,FALSE,0.308,0,0.0485,0.0241,0.0118,0.1577,0.1695,0,0.1313,0.1147,0,15.746753246753247,7.824675324675325,3.831168831168831,51.201298701298704,55.032467532467535,0,42.62987012987013,37.24025974025974
North America,Cold_Without_dry_season_Warm_Summer,-88.01667,46.66667,332,FALSE,0.501,0.0466,0.012499999999999997,0.0591,0.0249,0.19999999999999998,0.2249,0.0656,0.1517,0.2173,9.301397205588822,2.4950099800399195,11.796407185628741,4.97005988023952,39.92015968063872,44.89021956087824,13.093812375249502,30.27944111776447,43.37325349301397
North America,Cold_Without_dry_season_Warm_Summer,-64.94,48.19778,339,FALSE,0.326,0.0179,0.029400000000000003,0.0473,0.1113,0.039400000000000004,0.1507,0.0633,0.06460000000000002,0.1279,5.49079754601227,9.01840490797546,14.50920245398773,34.141104294478524,12.085889570552148,46.22699386503067,19.41717791411043,19.815950920245403,39.23312883435583
North America,Cold_Without_dry_season_Warm_Summer,-68.77344,44.93672,340,FALSE,0.26,0,0.038599999999999995,0.0224,0.0546,0.06470000000000001,0.1193,0.0377,0.0806,0.1183,0,14.846153846153845,8.615384615384615,21,24.884615384615387,45.88461538461539,14.499999999999998,31,45.5
North America,Cold_Without_dry_season_Warm_Summer,-90.35,45.3,3452,FALSE,0.28,0.1372,0,0.1077,0.0123,0.0011999999999999997,0.0135,0.1743,0,0.1583,48.99999999999999,0,38.464285714285715,4.392857142857142,0.42857142857142844,4.821428571428571,62.24999999999999,0,56.53571428571428
North America,Cold_Without_dry_season_Warm_Summer,-72.99861,46.61389,346,FALSE,0.522,0.0526,0.04599999999999999,0.0986,0.0338,0.1586,0.1924,0.0526,0.17809999999999998,0.2307,10.076628352490422,8.812260536398465,18.888888888888886,6.475095785440613,30.383141762452105,36.85823754789272,10.076628352490422,34.11877394636015,44.195402298850574
North America,Cold_Without_dry_season_Warm_Summer,-89.9,46.25,3473,FALSE,0.422,0.0051,0.08380000000000001,0.0889,0.0274,0.1258,0.1532,0.0352,0.1449,0.1801,1.208530805687204,19.857819905213276,21.066350710900476,6.492890995260664,29.81042654028436,36.30331753554503,8.341232227488153,34.33649289099526,42.677725118483416
North America,Cold_Without_dry_season_Warm_Summer,-91.11546,48.13873,3482,FALSE,0.516,0.0218,0.0373,0.0591,0.1691,0.15469999999999998,0.3238,0,0.1361,0.1327,4.224806201550387,7.228682170542636,11.453488372093021,32.77131782945737,29.980620155038757,62.751937984496124,0,26.375968992248062,25.717054263565892
