sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,unthinned_balance,absolute_deviation
thinning,NA,250,2,region,signed,-0.2624167338453053,159,8,70.707,North America,All,climate,-0.25809641479910733,0.004320319046197951
thinning,NA,250,2,region,signed,-0.16553213545266066,14,7,5.788,Oceania,All,climate,-0.26128185648180124,0.09574972102914059
thinning,NA,250,2,region_climatezone,signed,-0.35183142969673104,15,1,5.078,Asia,Arid,climate,-0.3649708360337006,0.013139406336969583
thinning,NA,250,2,region_climatezone,signed,-0.5931665649786455,4,1,1.639,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0
thinning,NA,250,2,region_climatezone,signed,-0.42977515826238805,12,1,4.581,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.043751390002917834
thinning,NA,250,2,region_climatezone,signed,-0.4809240924092409,6,1,3.0300000000000002,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.026410673845460864
thinning,NA,250,2,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,250,2,region_climatezone,signed,-0.4677354203483969,10,1,3.961,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.055186933149017514
thinning,NA,250,2,region_climatezone,signed,-0.3090240123934935,6,1,2.582,Asia,Polar,climate,-0.3160415610745058,0.007017548681012342
thinning,NA,250,2,region_climatezone,signed,-0.3458020050125313,4,1,1.596,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0
thinning,NA,250,2,region_climatezone,signed,-0.1324105621805792,5,1,2.348,Asia,Temperate_Dry_Winter,climate,-0.044285714285714275,0.08812484789486492
thinning,NA,250,2,region_climatezone,signed,-0.2654364381956648,4,1,1.707,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.10368487982730068
thinning,NA,250,2,region_climatezone,signed,-0.5581424148606811,4,1,1.615,Europe,Arid,climate,-0.5403057419835944,0.01783667287708668
thinning,NA,250,2,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,250,2,region_climatezone,signed,-0.3469256756756756,21,1,8.88,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.03103713444529299
thinning,NA,250,2,region_climatezone,signed,-0.22367715191416726,25,1,12.303,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.08108186015521168
thinning,NA,250,2,region_climatezone,signed,-0.3350563095581865,8,1,3.463,Europe,Polar,climate,-0.2810317833098481,0.05402452624833837
thinning,NA,250,2,region_climatezone,signed,-0.5232781456953642,6,1,3.02,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.17703322012026274
thinning,NA,250,2,region_climatezone,signed,-0.3572310405643739,18,1,9.072000000000001,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.13367667301324337
thinning,NA,250,2,region_climatezone,signed,-0.22098009188361406,4,1,1.306,Latin America,Arid,climate,-0.20252690687880207,0.018453185004811995
thinning,NA,250,2,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,2,region_climatezone,signed,-0.4123311655827913,9,1,3.998,Latin America,Polar,climate,-0.4060151802656547,0.006315985317136619
thinning,NA,250,2,region_climatezone,signed,-0.40720663265306123,4,1,1.568,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.13886931671402736
thinning,NA,250,2,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,2,region_climatezone,signed,-0.4495920745920746,8,1,3.432,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.10575038755050975
thinning,NA,250,2,region_climatezone,signed,-0.18662092624356774,9,1,4.081,Latin America,Tropical,climate,-0.20289893617021273,0.016278009926644993
thinning,NA,250,2,region_climatezone,signed,-0.04021482839926643,13,1,3.8169999999999997,North America,Arid,climate,-0.09695403359793242,0.056739205198665994
thinning,NA,250,2,region_climatezone,signed,-0.12093293707197314,18,1,7.739,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.0753592985504728
thinning,NA,250,2,region_climatezone,signed,-0.34332083221716225,46,1,22.398,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.02242056207217913
thinning,NA,250,2,region_climatezone,signed,-0.3503473000224065,10,1,4.463,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.09228527045860851
thinning,NA,250,2,region_climatezone,signed,-0.2129497851772288,33,1,14.895999999999999,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.03423504023007559
thinning,NA,250,2,region_climatezone,signed,-0.4241796786603304,21,1,8.838,North America,Polar,climate,-0.4256883067336428,0.001508628073312368
thinning,NA,250,2,region_climatezone,signed,-0.2838296268375424,5,1,2.653,North America,Temperate_Dry_Summer,climate,0.013522825150732137,0.29735245198827454
thinning,NA,250,2,region_climatezone,signed,-0.09114009825512454,13,1,5.9030000000000005,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.06670779321869535
thinning,NA,250,2,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,250,2,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,250,2,region_climatezone,signed,-0.17417840375586852,1,1,0.639,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.030684699915469144,0.14349370384039936
thinning,NA,250,2,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,250,2,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,250,2,region_climatezone,signed,-0.05881826320501344,5,1,2.234,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.23319599361032228
thinning,NA,250,2,region_climatezone,signed,-0.2593905817174515,4,1,1.8050000000000002,Oceania,Tropical,climate,-0.2593905817174515,0
thinning,NA,250,2,overall,zero_truncated,-0.4991543426487831,361,39,93.3002,All,All,climate,-0.4767035948531674,0.022450747795615733
thinning,NA,250,2,region,zero_truncated,-0.6027558981342095,67,10,16.0093,Asia,All,climate,-0.6007264841916491,0.0020294139425603985
thinning,NA,250,2,region,zero_truncated,-0.5493097652802845,83,7,22.5503,Europe,All,climate,-0.5205549299021911,0.028754835378093424
thinning,NA,250,2,region,zero_truncated,-0.5625175671877365,38,7,9.2502,Latin America,All,climate,-0.540289631976551,0.02222793521118549
thinning,NA,250,2,region,zero_truncated,-0.4322323341606737,159,8,42.4251,North America,All,climate,-0.42431683537940396,0.007915498781269736
thinning,NA,250,2,region,zero_truncated,-0.3241118324470688,14,7,3.0652999999999997,Oceania,All,climate,-0.42363382665782195,0.09952199421075314
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5334649312195423,15,1,3.2422,Asia,Arid,climate,-0.5609479064484485,0.027482975228906192
thinning,NA,250,2,region_climatezone,zero_truncated,-1,4,1,0.9088999999999999,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.6403906393956146,12,1,2.7135,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.019177859565142952
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7684522863349759,6,1,1.8873,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.03785062576998399
thinning,NA,250,2,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7921466192780371,10,1,2.3353,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.04774739790128957
thinning,NA,250,2,region_climatezone,zero_truncated,-0.4746497455550669,6,1,1.5917000000000001,Asia,Polar,climate,-0.5398557258791704,0.06520598032410352
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7178378378378378,4,1,0.74,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.22280312253813647,5,1,1.3963,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.15134897697013486
thinning,NA,250,2,region_climatezone,zero_truncated,-0.3970154928238761,4,1,1.0520999999999998,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.21988567469098524
thinning,NA,250,2,region_climatezone,zero_truncated,-0.9052937234755417,4,1,0.8954,Europe,Arid,climate,-0.9195247860830209,0.014231062607479195
thinning,NA,250,2,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.6309858540944658,21,1,4.5879,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.053628922753649166
thinning,NA,250,2,region_climatezone,zero_truncated,-0.39019464615649035,25,1,6.9818999999999996,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.16821242544162163
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5173213250702217,8,1,2.2429,Europe,Polar,climate,-0.5515808153925186,0.034259490322296915
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7455749809968509,6,1,1.8417999999999999,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.1471685040965104
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5492460025891327,18,1,5.7162,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.1785320649874278
thinning,NA,250,2,region_climatezone,zero_truncated,-0.43771043771043766,4,1,0.594,Latin America,Arid,climate,-0.33869616222557397,0.09901427548486369
thinning,NA,250,2,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.6438195664909198,9,1,2.5604999999999998,Latin America,Polar,climate,-0.6065492433639297,0.03727032312699008
thinning,NA,250,2,region_climatezone,zero_truncated,-0.6265795206971678,4,1,0.918,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.19258601878883774
thinning,NA,250,2,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7925143655847181,8,1,1.9317,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.18123034091152468
thinning,NA,250,2,region_climatezone,zero_truncated,-0.3211017021640578,9,1,2.3382,Latin America,Tropical,climate,-0.3323388759706927,0.011237173806634915
thinning,NA,250,2,region_climatezone,zero_truncated,-0.12108832420949424,13,1,2.4478,North America,Arid,climate,-0.2069857262804366,0.08589740207094236
thinning,NA,250,2,region_climatezone,zero_truncated,-0.1478636802649128,18,1,4.3486,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.18768654923690464
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5897479722800585,46,1,12.871599999999999,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.04173117855560815
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5039270158109544,10,1,2.9157,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.08584910620050251
thinning,NA,250,2,region_climatezone,zero_truncated,-0.32168247041196996,33,1,9.9449,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,0.05417755502743804
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7433459319673762,21,1,5.027,North America,Polar,climate,-0.7392123018986348,0.004133630068741345
thinning,NA,250,2,region_climatezone,zero_truncated,-0.47736782046405474,5,1,1.5774,North America,Temperate_Dry_Summer,climate,-0.0406641407437797,0.436703679720275
thinning,NA,250,2,region_climatezone,zero_truncated,-0.197108228790134,13,1,3.2921,North America,Temperate_Without_dry_season,climate,-0.2849129215315374,0.0878046927414034
thinning,NA,250,2,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.3751263902932255,1,1,0.29669999999999996,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.07461459403905447,0.300511796254171
thinning,NA,250,2,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,250,2,region_climatezone,zero_truncated,-0.1334418226200163,5,1,1.2289999999999999,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.3056482879899014
thinning,NA,250,2,region_climatezone,zero_truncated,-0.5019181585677749,4,1,0.9384,Oceania,Tropical,climate,-0.5019181585677749,0
thinning,NA,250,3,overall,signed,-0.29160302860785514,357,39,153.734,All,All,climate,-0.2831586544625833,0.008444374145271827
thinning,NA,250,3,region,signed,-0.3937397812738437,67,10,27.523,Asia,All,climate,-0.36401346480067853,0.02972631647316515
thinning,NA,250,3,region,signed,-0.32855109440042973,82,7,37.235,Europe,All,climate,-0.2917575194770737,0.036793574923356054
thinning,NA,250,3,region,signed,-0.2953021327014218,38,7,16.88,Latin America,All,climate,-0.33702578705900965,0.04172365435758785
thinning,NA,250,3,region,signed,-0.23189517858236844,155,8,65.292,North America,All,climate,-0.25809641479910733,0.026201236216738893
thinning,NA,250,3,region,signed,-0.2400352733686067,15,7,6.804,Oceania,All,climate,-0.26128185648180124,0.02124658311319455
thinning,NA,250,3,region_climatezone,signed,-0.3734237142242307,14,1,4.647,Asia,Arid,climate,-0.3649708360337006,0.008452878190530089
thinning,NA,250,3,region_climatezone,signed,-0.5931665649786455,4,1,1.639,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0
thinning,NA,250,3,region_climatezone,signed,-0.3852810351799434,12,1,4.946,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,7.42733079526825e-4
thinning,NA,250,3,region_climatezone,signed,-0.5053510565780505,6,1,2.934,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.0019837096766512907
thinning,NA,250,3,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,250,3,region_climatezone,signed,-0.4400419776119403,10,1,4.288,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.02749349041256094
thinning,NA,250,3,region_climatezone,signed,-0.3884294523032281,7,1,2.757,Asia,Polar,climate,-0.3160415610745058,0.0723878912287223
thinning,NA,250,3,region_climatezone,signed,-0.3458020050125313,4,1,1.596,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0
thinning,NA,250,3,region_climatezone,signed,-0.14210943695479775,5,1,2.5220000000000002,Asia,Temperate_Dry_Winter,climate,-0.044285714285714275,0.09782372266908347
thinning,NA,250,3,region_climatezone,signed,-0.4739513205592957,4,1,1.931,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.10483000253633018
thinning,NA,250,3,region_climatezone,signed,-0.4924485125858124,4,1,1.311,Europe,Arid,climate,-0.5403057419835944,0.047857229397781975
thinning,NA,250,3,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,250,3,region_climatezone,signed,-0.36548142717497556,18,1,8.184,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.049592885944592935
thinning,NA,250,3,region_climatezone,signed,-0.2765172119045769,26,1,12.869,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.028241800164802044
thinning,NA,250,3,region_climatezone,signed,-0.3031557516118086,7,1,2.947,Europe,Polar,climate,-0.2810317833098481,0.02212396830196045
thinning,NA,250,3,region_climatezone,signed,-0.4960620025136154,6,1,2.387,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.14981707693851387
thinning,NA,250,3,region_climatezone,signed,-0.29639639639639637,20,1,8.991,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.07284202884526586
thinning,NA,250,3,region_climatezone,signed,-0.2733866011063307,4,1,1.627,Latin America,Arid,climate,-0.20252690687880207,0.07085969422752861
thinning,NA,250,3,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,250,3,region_climatezone,signed,-0.4104712041884817,9,1,4.011,Latin America,Polar,climate,-0.4060151802656547,0.004456023922827013
thinning,NA,250,3,region_climatezone,signed,-0.4212894560107454,4,1,1.489,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.12478649335634318
thinning,NA,250,3,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,250,3,region_climatezone,signed,-0.2730109575988566,8,1,4.198,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.0708307294427083
thinning,NA,250,3,region_climatezone,signed,-0.17712282524019737,9,1,3.851,Latin America,Tropical,climate,-0.20289893617021273,0.02577611093001536
thinning,NA,250,3,region_climatezone,signed,-0.1294162053346754,12,1,3.9739999999999998,North America,Arid,climate,-0.09695403359793242,0.032462171736742984
thinning,NA,250,3,region_climatezone,signed,-0.1800910865322056,19,1,7.6850000000000005,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.01620114909024034
thinning,NA,250,3,region_climatezone,signed,-0.30781146496815287,45,1,19.625,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.013088805176830254
thinning,NA,250,3,region_climatezone,signed,-0.15666600039976014,10,1,5.003,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.10139602916403784
thinning,NA,250,3,region_climatezone,signed,-0.18847366655484737,31,1,14.905,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.05871115885245701
thinning,NA,250,3,region_climatezone,signed,-0.42105460452330373,20,1,8.003,North America,Polar,climate,-0.4256883067336428,0.004633702210339041
