dataset_id,model_id,total_adjusted_r_squared,human,climate,signed_weight,signed_balance,zero_human,zero_climate,zero_weight,zero_balance,signed_ranking,zero_ranking,long,lat,region,climatezone
2023,analysis=spatial_spd_sensitivity|dataset_id=2023|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.43,0.1494,0.281,0.43,-0.306046511627907,0.1494,0.281,0.4304,-0.3057620817843867,climate,climate,-76.1,45.6,North America,Cold_Without_dry_season_Warm_Summer
336,analysis=spatial_spd_sensitivity|dataset_id=336|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.366,0.1585,0.2078,0.366,-0.1346994535519126,0.1585,0.2078,0.3663,-0.1345891345891346,climate,climate,-130.65,61.68333,North America,Cold_Without_dry_season_Cold_Summer
14525,analysis=spatial_spd_sensitivity|dataset_id=14525|region=Europe|climatezone=Temperate_Without_dry_season,0.708,0.1317,0.5762,0.708,-0.6278248587570622,0.1317,0.5762,0.7079000000000001,-0.6279135471111739,climate,climate,-9.43662,54.03918,Europe,Temperate_Without_dry_season
1667,analysis=spatial_spd_sensitivity|dataset_id=1667|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.432,0.2216,0.2107,0.432,0.025231481481481466,0.2216,0.2107,0.4323,0.025213971778857258,human,human,-71.25139,44.24694,North America,Cold_Without_dry_season_Warm_Summer
41491,analysis=spatial_spd_sensitivity|dataset_id=41491|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.497,0.102,0.3947,0.497,-0.588933601609658,0.102,0.3947,0.4967,-0.5892893094423194,climate,climate,24.13852,41.73356,Europe,Cold_Without_dry_season_Warm_Summer
48621,analysis=spatial_spd_sensitivity|dataset_id=48621|region=Latin America|climatezone=Temperate_Without_dry_season,0.103,-0.0443,0.1471,0.103,-1.8582524271844663,0,0.1471,0.1471,-1,climate,climate,-72.97522,-47.64356,Latin America,Temperate_Without_dry_season
48889,analysis=spatial_spd_sensitivity|dataset_id=48889|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.348,0.285,0.0635,0.348,0.6364942528735632,0.285,0.0635,0.3485,0.6355810616929698,human,human,-85.71733,46.44253,North America,Cold_Without_dry_season_Warm_Summer
45400,analysis=spatial_spd_sensitivity|dataset_id=45400|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.02,0.0408,-0.0204,0.02,3.06,0.0408,0,0.0408,1,human,human,27.46167,59.17528,Europe,Cold_Without_dry_season_Warm_Summer
805,analysis=spatial_spd_sensitivity|dataset_id=805|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.436,0.1033,0.3327,0.436,-0.5261467889908257,0.1033,0.3327,0.436,-0.5261467889908257,climate,climate,-82.76,41.92,North America,Cold_Without_dry_season_Hot_Summer
22992,analysis=spatial_spd_sensitivity|dataset_id=22992|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.174,0.0952,0.0787,0.174,0.09482758620689656,0.0952,0.0787,0.1739,0.09488211615871191,human,human,8.06769,46.71801,Europe,Cold_Without_dry_season_Cold_Summer
15768,analysis=spatial_spd_sensitivity|dataset_id=15768|region=North America|climatezone=Temperate_Dry_Summer,0.258,0.0096,0.2487,0.258,-0.9267441860465117,0.0096,0.2487,0.25830000000000003,-0.9256678281068524,climate,climate,-123.581,45.822,North America,Temperate_Dry_Summer
41911,analysis=spatial_spd_sensitivity|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,0.051,0.0018,0.0488,0.051,-0.9215686274509804,0.0018,0.0488,0.050600000000000006,-0.9288537549407113,climate,climate,-7.63611,40.36278,Europe,Temperate_Dry_Summer
22316,analysis=spatial_spd_sensitivity|dataset_id=22316|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.416,0.1179,0.2977,0.416,-0.43221153846153854,0.1179,0.2977,0.4156,-0.4326275264677575,climate,climate,16.1175,50.58861,Europe,Cold_Without_dry_season_Warm_Summer
219,analysis=spatial_spd_sensitivity|dataset_id=219|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.606,0.0322,0.5741,0.606,-0.8942244224422443,0.0322,0.5741,0.6063000000000001,-0.8937819561273297,climate,climate,-73.31111,45.54306,North America,Cold_Without_dry_season_Warm_Summer
4364,analysis=spatial_spd_sensitivity|dataset_id=4364|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.014,0.03,-0.0162,0.014,3.3,0.03,0,0.03,1,human,human,19.80199,49.46655,Europe,Cold_Without_dry_season_Warm_Summer
21606,analysis=spatial_spd_sensitivity|dataset_id=21606|region=Latin America|climatezone=Arid,0.745,0.2994,0.4454,0.745,-0.19597315436241614,0.2994,0.4454,0.7448,-0.19602577873254567,climate,climate,-71.70555,-13.09533,Latin America,Arid
2586,analysis=spatial_spd_sensitivity|dataset_id=2586|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.167,0.0431,0.1243,0.167,-0.48622754491017955,0.0431,0.1243,0.1674,-0.4850657108721625,climate,climate,-86.95833,46.47,North America,Cold_Without_dry_season_Warm_Summer
41614,analysis=spatial_spd_sensitivity|dataset_id=41614|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.466,0.1372,0.3291,0.466,-0.4118025751072961,0.1372,0.3291,0.4663,-0.4115376367145615,climate,climate,-106.40741,39.15095,North America,Cold_Without_dry_season_Cold_Summer
15138,analysis=spatial_spd_sensitivity|dataset_id=15138|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.242,0.0541,0.1882,0.242,-0.5541322314049587,0.0541,0.1882,0.24230000000000002,-0.5534461411473379,climate,climate,-99.29758,49.44254,North America,Cold_Without_dry_season_Warm_Summer
24250,analysis=spatial_spd_sensitivity|dataset_id=24250|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.536,-0.0334,0.5697,0.536,-1.125186567164179,0,0.5697,0.5697,-1,climate,climate,14.02583,49.37639,Europe,Cold_Without_dry_season_Warm_Summer
24414,analysis=spatial_spd_sensitivity|dataset_id=24414|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.358,-0.0255,0.384,0.358,-1.1438547486033521,0,0.384,0.384,-1,climate,climate,3.08111,44.74444,Europe,Cold_Without_dry_season_Warm_Summer
3493,analysis=spatial_spd_sensitivity|dataset_id=3493|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.44,0.1496,0.2907,0.44,-0.3206818181818182,0.1496,0.2907,0.4403,-0.32046332046332043,climate,climate,-73.2945,41.80939,North America,Cold_Without_dry_season_Warm_Summer
15855,analysis=spatial_spd_sensitivity|dataset_id=15855|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.02,8e-4,0.0189,0.02,-0.905,8e-4,0.0189,0.0197,-0.918781725888325,climate,climate,-113.79265,46.95179,North America,Cold_Without_dry_season_Cold_Summer
974,analysis=spatial_spd_sensitivity|dataset_id=974|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.757,0.2245,0.5326,0.757,-0.4070013210039629,0.2245,0.5326,0.7571,-0.4069475630696076,climate,climate,-98.25,53,North America,Cold_Without_dry_season_Warm_Summer
16054,analysis=spatial_spd_sensitivity|dataset_id=16054|region=North America|climatezone=Cold_Dry_Summer,0.535,0.0883,0.4463,0.535,-0.6691588785046728,0.0883,0.4463,0.5346,-0.6696595585484475,climate,climate,-121.39227,40.40972,North America,Cold_Dry_Summer
45117,analysis=spatial_spd_sensitivity|dataset_id=45117|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.419,0.0493,0.3698,0.419,-0.7649164677804297,0.0493,0.3698,0.41910000000000003,-0.7647339537103316,climate,climate,22.80349,45.33407,Europe,Cold_Without_dry_season_Cold_Summer
679,analysis=spatial_spd_sensitivity|dataset_id=679|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.249,0.0742,0.1745,0.249,-0.4028112449799196,0.0742,0.1745,0.24869999999999998,-0.40329714515480497,climate,climate,-85,43.48,North America,Cold_Without_dry_season_Warm_Summer
15778,analysis=spatial_spd_sensitivity|dataset_id=15778|region=North America|climatezone=Cold_Dry_Summer,0.568,0.2938,0.2737,0.568,0.03538732394366199,0.2938,0.2737,0.5675,0.035418502202643184,human,human,-119.149,37.9419,North America,Cold_Dry_Summer
47537,analysis=spatial_spd_sensitivity|dataset_id=47537|region=Europe|climatezone=Temperate_Dry_Summer,0.637,-0.0032,0.6401,0.637,-1.0098901098901099,0,0.6401,0.6401,-1,climate,climate,9.78752,40.45547,Europe,Temperate_Dry_Summer
15214,analysis=spatial_spd_sensitivity|dataset_id=15214|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.058,0.0623,-0.0047,0.058,1.1551724137931034,0.0623,0,0.0623,1,human,human,-121.47227,51.66122,North America,Cold_Without_dry_season_Cold_Summer
790,analysis=spatial_spd_sensitivity|dataset_id=790|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.429,0.2018,0.2274,0.429,-0.05967365967365964,0.2018,0.2274,0.4292,-0.05964585274930098,climate,climate,-105.58,39.93667,North America,Cold_Without_dry_season_Cold_Summer
2663,analysis=spatial_spd_sensitivity|dataset_id=2663|region=North America|climatezone=Temperate_Without_dry_season,0.519,0.129,0.3897,0.519,-0.5023121387283237,0.129,0.3897,0.5186999999999999,-0.5026026604973973,climate,climate,-81.50634,27.58253,North America,Temperate_Without_dry_season
1013,analysis=spatial_spd_sensitivity|dataset_id=1013|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.311,0.1405,0.1701,0.311,-0.09517684887459803,0.1405,0.1701,0.3106,-0.09529942047649706,climate,climate,-109.425,34,North America,Cold_Without_dry_season_Warm_Summer
16175,analysis=spatial_spd_sensitivity|dataset_id=16175|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.671,0.1481,0.5232,0.671,-0.5590163934426229,0.1481,0.5232,0.6713,-0.5587665723223596,climate,climate,-74.55597,41.4059,North America,Cold_Without_dry_season_Hot_Summer
16238,analysis=spatial_spd_sensitivity|dataset_id=16238|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.19,-0.062,0.2522,0.19,-1.6536842105263156,0,0.2522,0.2522,-1,climate,climate,-157.0576,68.4891,North America,Cold_Without_dry_season_Cold_Summer
40797,analysis=spatial_spd_sensitivity|dataset_id=40797|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.517,0.2179,0.2988,0.517,-0.1564796905222437,0.2179,0.2988,0.5167,-0.15657054383588154,climate,climate,-70.76706,41.4711,North America,Cold_Without_dry_season_Warm_Summer
16103,analysis=spatial_spd_sensitivity|dataset_id=16103|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.095,0.0858,0.0088,0.095,0.8105263157894737,0.0858,0.0088,0.0946,0.813953488372093,human,human,-62.09501,44.97306,North America,Cold_Without_dry_season_Warm_Summer
40452,analysis=spatial_spd_sensitivity|dataset_id=40452|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.178,0.0136,0.1644,0.178,-0.8471910112359551,0.0136,0.1644,0.178,-0.8471910112359551,climate,climate,7.05,47.24056,Europe,Cold_Without_dry_season_Warm_Summer
1569,analysis=spatial_spd_sensitivity|dataset_id=1569|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.444,0.0441,0.3996,0.444,-0.8006756756756758,0.0441,0.3996,0.4437,-0.8012170385395538,climate,climate,-70.3,46.71667,North America,Cold_Without_dry_season_Cold_Summer
15,analysis=spatial_spd_sensitivity|dataset_id=15|region=Latin America|climatezone=Arid,0.063,-0.0153,0.0785,0.063,-1.4888888888888887,0,0.0785,0.0785,-1,climate,climate,-65.75,-23.83333,Latin America,Arid
14549,analysis=spatial_spd_sensitivity|dataset_id=14549|region=North America|climatezone=Cold_Dry_Summer,0.162,0.1338,0.0285,0.162,0.65,0.1338,0.0285,0.1623,0.6487985212569316,human,human,-112.79315,37.6709,North America,Cold_Dry_Summer
843,analysis=spatial_spd_sensitivity|dataset_id=843|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.43,0.103,0.3274,0.43,-0.5218604651162791,0.103,0.3274,0.4304,-0.521375464684015,climate,climate,-109.95,43.43889,North America,Cold_Without_dry_season_Cold_Summer
41748,analysis=spatial_spd_sensitivity|dataset_id=41748|region=Europe|climatezone=Polar,0.414,-0.0177,0.43120000000000003,0.414,-1.0842995169082126,0,0.43120000000000003,0.43120000000000003,-1,climate,climate,7.36285,46.15726,Europe,Polar
1434,analysis=spatial_spd_sensitivity|dataset_id=1434|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.629,0.0979,0.5312,0.629,-0.6888712241653419,0.0979,0.5312,0.6291,-0.6887617230964871,climate,climate,27.41146,58.19142,Europe,Cold_Without_dry_season_Warm_Summer
808,analysis=spatial_spd_sensitivity|dataset_id=808|region=North America|climatezone=Temperate_Dry_Summer,0.36,0.0999,0.2597,0.36,-0.4438888888888889,0.0999,0.2597,0.3596,-0.44438264738598443,climate,climate,-123.68167,48.35194,North America,Temperate_Dry_Summer
40666,analysis=spatial_spd_sensitivity|dataset_id=40666|region=North America|climatezone=Temperate_Without_dry_season,0.09,0.1153,-0.0255,0.09,1.5644444444444445,0.1153,0,0.1153,1,human,human,-70.7,41.42835,North America,Temperate_Without_dry_season
2335,analysis=spatial_spd_sensitivity|dataset_id=2335|region=Europe|climatezone=Temperate_Dry_Summer,0.159,0.215,-0.0564,0.159,1.7069182389937105,0.215,0,0.215,1,human,human,-6.73333,42.1,Europe,Temperate_Dry_Summer
4385,analysis=spatial_spd_sensitivity|dataset_id=4385|region=Europe|climatezone=Temperate_Without_dry_season,0.267,0.0823,0.1851,0.267,-0.38501872659176023,0.0823,0.1851,0.26739999999999997,-0.3844427823485415,climate,climate,-6.88333,58.13333,Europe,Temperate_Without_dry_season
4133,analysis=spatial_spd_sensitivity|dataset_id=4133|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.427,0.191,0.2364,0.427,-0.10632318501170959,0.191,0.2364,0.4274,-0.1062236780533458,climate,climate,25.86881,61.41513,Europe,Cold_Without_dry_season_Cold_Summer
25763,analysis=spatial_spd_sensitivity|dataset_id=25763|region=Europe|climatezone=Polar,0.233,0.0443,0.1886,0.233,-0.61931330472103,0.0443,0.1886,0.2329,-0.6195792185487333,climate,climate,11.80211,47.02316,Europe,Polar
20285,analysis=spatial_spd_sensitivity|dataset_id=20285|region=Europe|climatezone=Polar,0.402,0.0864,0.3152,0.402,-0.5691542288557213,0.0864,0.3152,0.40159999999999996,-0.5697211155378487,climate,climate,28.16545,71.03753,Europe,Polar
17354,analysis=spatial_spd_sensitivity|dataset_id=17354|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.495,0.0148,0.4799,0.495,-0.9395959595959597,0.0148,0.4799,0.4947,-0.9401657570244594,climate,climate,-147.39653,64.3443,North America,Cold_Without_dry_season_Cold_Summer
2594,analysis=spatial_spd_sensitivity|dataset_id=2594|region=Latin America|climatezone=Temperate_Without_dry_season,0.377,-0.0063,0.3836,0.377,-1.0342175066312997,0,0.3836,0.3836,-1,climate,climate,-49.55,-28.55,Latin America,Temperate_Without_dry_season
4150,analysis=spatial_spd_sensitivity|dataset_id=4150|region=Europe|climatezone=Temperate_Without_dry_season,0.44,0.065,0.3755,0.44,-0.7056818181818182,0.065,0.3755,0.4405,-0.7048808172531215,climate,climate,-2.10953,52.80744,Europe,Temperate_Without_dry_season
4011,analysis=spatial_spd_sensitivity|dataset_id=4011|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.209,0.0962,0.1129,0.209,-0.07990430622009573,0.0962,0.1129,0.2091,-0.07986609277857487,climate,climate,14.70652,58.32288,Europe,Cold_Without_dry_season_Warm_Summer
720,analysis=spatial_spd_sensitivity|dataset_id=720|region=Europe|climatezone=Polar,0.414,0.039,0.3748,0.414,-0.8111111111111112,0.039,0.3748,0.4138,-0.8115031416143065,climate,climate,31.01975,70.32333,Europe,Polar
2959,analysis=spatial_spd_sensitivity|dataset_id=2959|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.208,0.0654,0.1427,0.208,-0.3716346153846154,0.0654,0.1427,0.2081,-0.37145603075444494,climate,climate,-71.11667,41.96667,North America,Cold_Without_dry_season_Hot_Summer
20649,analysis=spatial_spd_sensitivity|dataset_id=20649|region=North America|climatezone=Polar,0.426,0.0855,0.3405,0.426,-0.5985915492957746,0.0855,0.3405,0.42600000000000005,-0.5985915492957746,climate,climate,-113.78145,71.344,North America,Polar
41001,analysis=spatial_spd_sensitivity|dataset_id=41001|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.16,0.0327,0.1277,0.16,-0.59375,0.0327,0.1277,0.16040000000000001,-0.5922693266832917,climate,climate,-72.58,40.884,North America,Cold_Without_dry_season_Hot_Summer
45704,analysis=spatial_spd_sensitivity|dataset_id=45704|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.391,0.1108,0.2801,0.391,-0.4329923273657289,0.1108,0.2801,0.3909,-0.4331030954208237,climate,climate,7.985,59.62523,Europe,Cold_Without_dry_season_Cold_Summer
1854,analysis=spatial_spd_sensitivity|dataset_id=1854|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.512,0.3376,0.1748,0.512,0.31796874999999997,0.3376,0.1748,0.5124,0.31772053083528495,human,human,-109.94083,43.45,North America,Cold_Without_dry_season_Cold_Summer
1157,analysis=spatial_spd_sensitivity|dataset_id=1157|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.291,0.0057,0.2851,0.291,-0.9601374570446737,0.0057,0.2851,0.2908,-0.9607977991746907,climate,climate,-81.76667,47.31667,North America,Cold_Without_dry_season_Warm_Summer
4360,analysis=spatial_spd_sensitivity|dataset_id=4360|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.396,-0.0153,0.4108,0.396,-1.0760101010101009,0,0.4108,0.4108,-1,climate,climate,30.56667,66.35,Europe,Cold_Without_dry_season_Cold_Summer
45639,analysis=spatial_spd_sensitivity|dataset_id=45639|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.339,0.0262,0.3127,0.339,-0.8451327433628317,0.0262,0.3127,0.3389,-0.8453821186190617,climate,climate,17.75935,68.48221,Europe,Cold_Without_dry_season_Cold_Summer
45389,analysis=spatial_spd_sensitivity|dataset_id=45389|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.287,0.074,0.2134,0.287,-0.4857142857142858,0.074,0.2134,0.2874,-0.48503827418232437,climate,climate,26.51722,58.05917,Europe,Cold_Without_dry_season_Warm_Summer
22950,analysis=spatial_spd_sensitivity|dataset_id=22950|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.048,0.074,-0.0255,0.048,2.0729166666666665,0.074,0,0.074,1,human,human,19.46271,54.10053,Europe,Cold_Without_dry_season_Warm_Summer
539,analysis=spatial_spd_sensitivity|dataset_id=539|region=North America|climatezone=Temperate_Without_dry_season,0.306,0.2409,0.0655,0.306,0.5732026143790849,0.2409,0.0655,0.3064,0.5724543080939948,human,human,-91.09082,36.79864,North America,Temperate_Without_dry_season
26520,analysis=spatial_spd_sensitivity|dataset_id=26520|region=Europe|climatezone=Polar,0.313,0.0246,0.288,0.313,-0.8415335463258785,0.0246,0.288,0.3126,-0.8426103646833013,climate,climate,7.09361,46.17667,Europe,Polar
773,analysis=spatial_spd_sensitivity|dataset_id=773|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.594,0.0399,0.5544,0.594,-0.8661616161616161,0.0399,0.5544,0.5943,-0.8657243816254415,climate,climate,-70.35,45.85,North America,Cold_Without_dry_season_Warm_Summer
4524,analysis=spatial_spd_sensitivity|dataset_id=4524|region=Europe|climatezone=Temperate_Without_dry_season,0.674,0.108,0.566,0.674,-0.6795252225519287,0.108,0.566,0.6739999999999999,-0.6795252225519288,climate,climate,1.75,48.41667,Europe,Temperate_Without_dry_season
15296,analysis=spatial_spd_sensitivity|dataset_id=15296|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.117,0.023,0.0944,0.117,-0.6102564102564102,0.023,0.0944,0.1174,-0.6081771720613287,climate,climate,-78.05185,43.08462,North America,Cold_Without_dry_season_Warm_Summer
16129,analysis=spatial_spd_sensitivity|dataset_id=16129|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.318,0.1694,0.1491,0.318,0.06383647798742133,0.1694,0.1491,0.3185,0.06373626373626369,human,human,-88.8579,42.7776,North America,Cold_Without_dry_season_Hot_Summer
17377,analysis=spatial_spd_sensitivity|dataset_id=17377|region=North America|climatezone=Cold_Dry_Summer,0.424,0.0552,0.3688,0.424,-0.7396226415094339,0.0552,0.3688,0.42400000000000004,-0.7396226415094339,climate,climate,-150.91979,60.4918,North America,Cold_Dry_Summer
4466,analysis=spatial_spd_sensitivity|dataset_id=4466|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.358,-0.0311,0.3891,0.358,-1.1737430167597767,0,0.3891,0.3891,-1,climate,climate,28.1,54.03333,Europe,Cold_Without_dry_season_Warm_Summer
22980,analysis=spatial_spd_sensitivity|dataset_id=22980|region=Europe|climatezone=Arid,0.182,-0.0417,0.2238,0.182,-1.458791208791209,0,0.2238,0.2238,-1,climate,climate,28.53192,43.66346,Europe,Arid
26514,analysis=spatial_spd_sensitivity|dataset_id=26514|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.25,0.0786,0.1711,0.25,-0.37,0.0786,0.1711,0.2497,-0.3704445334401281,climate,climate,12.29357,47.65663,Europe,Cold_Without_dry_season_Warm_Summer
4314,analysis=spatial_spd_sensitivity|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.499,0.289,0.21,0.499,0.15831663326653303,0.289,0.21,0.499,0.15831663326653303,human,human,25.99919,53.26346,Europe,Cold_Without_dry_season_Warm_Summer
872,analysis=spatial_spd_sensitivity|dataset_id=872|region=Latin America|climatezone=Temperate_Without_dry_season,0.383,0.0086,0.3745,0.383,-0.9553524804177546,0.0086,0.3745,0.3831,-0.95510310623858,climate,climate,-50.21667,-24.66667,Latin America,Temperate_Without_dry_season
723,analysis=spatial_spd_sensitivity|dataset_id=723|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.394,0.0429,0.3514,0.394,-0.782994923857868,0.0429,0.3514,0.3943,-0.7823991884352016,climate,climate,28.25,48.75,Europe,Cold_Without_dry_season_Warm_Summer
48950,analysis=spatial_spd_sensitivity|dataset_id=48950|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.168,0.0091,0.159,0.168,-0.8922619047619047,0.0091,0.159,0.1681,-0.8917311124330756,climate,climate,5.99556,44.555,Europe,Cold_Without_dry_season_Warm_Summer
48818,analysis=spatial_spd_sensitivity|dataset_id=48818|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.363,0.138,0.2252,0.363,-0.24022038567493115,0.138,0.2252,0.3632,-0.24008810572687223,climate,climate,-89.70449,46.18465,North America,Cold_Without_dry_season_Warm_Summer
45105,analysis=spatial_spd_sensitivity|dataset_id=45105|region=Europe|climatezone=Cold_Dry_Summer,0.52,-0.0211,0.5414,0.52,-1.0817307692307692,0,0.5414,0.5414,-1,climate,climate,20.77556,39.98778,Europe,Cold_Dry_Summer
48363,analysis=spatial_spd_sensitivity|dataset_id=48363|region=North America|climatezone=Cold_Dry_Summer,0.409,0.406,0.0031,0.409,0.9850855745721273,0.406,0.0031,0.4091,0.9848447812270839,human,human,-151.1123,59.94242,North America,Cold_Dry_Summer
17363,analysis=spatial_spd_sensitivity|dataset_id=17363|region=North America|climatezone=Temperate_Without_dry_season,0.436,0.317,0.1193,0.436,0.453440366972477,0.317,0.1193,0.4363,0.45312858125143246,human,human,-83.02511,35.16662,North America,Temperate_Without_dry_season
3058,analysis=spatial_spd_sensitivity|dataset_id=3058|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.202,0.0979,0.1045,0.202,-0.03267326732673265,0.0979,0.1045,0.2024,-0.032608695652173884,climate,climate,-67.33336,45.25246,North America,Cold_Without_dry_season_Warm_Summer
22847,analysis=spatial_spd_sensitivity|dataset_id=22847|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.304,0.0721,0.2321,0.304,-0.5263157894736842,0.0721,0.2321,0.3042,-0.5259697567389875,climate,climate,18.16208,54.70555,Europe,Cold_Without_dry_season_Warm_Summer
991,analysis=spatial_spd_sensitivity|dataset_id=991|region=North America|climatezone=Arid,0.213,0.1574,0.0559,0.213,0.4765258215962442,0.1574,0.0559,0.21330000000000002,0.4758556024378809,human,human,-112.71667,48.55,North America,Arid
41764,analysis=spatial_spd_sensitivity|dataset_id=41764|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.146,0.0819,0.0638,0.146,0.12397260273972607,0.0819,0.0638,0.1457,0.12422786547700759,human,human,27.83997,70.0476,Europe,Cold_Without_dry_season_Cold_Summer
24317,analysis=spatial_spd_sensitivity|dataset_id=24317|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.319,0.0148,0.3041,0.319,-0.906896551724138,0.0148,0.3041,0.31889999999999996,-0.9071809344622139,climate,climate,7.845,46.19556,Europe,Cold_Without_dry_season_Cold_Summer
2899,analysis=spatial_spd_sensitivity|dataset_id=2899|region=Latin America|climatezone=Temperate_Dry_Summer,0.211,-0.0275,0.2382,0.211,-1.2592417061611374,0,0.2382,0.2382,-1,climate,climate,-71.05064,-36.86011,Latin America,Temperate_Dry_Summer
20397,analysis=spatial_spd_sensitivity|dataset_id=20397|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.673,0.3346,0.3385,0.673,-0.005794947994056485,0.3346,0.3385,0.6731,-0.005794087059872255,climate,climate,-86.07692,46.56374,North America,Cold_Without_dry_season_Warm_Summer
1824,analysis=spatial_spd_sensitivity|dataset_id=1824|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.334,-0.0284,0.3626,0.334,-1.1706586826347303,0,0.3626,0.3626,-1,climate,climate,-95.12645,43.34114,North America,Cold_Without_dry_season_Hot_Summer
48685,analysis=spatial_spd_sensitivity|dataset_id=48685|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,1,0.2466,0.7534,1,-0.5067999999999999,0.2466,0.7534,1,-0.5067999999999999,climate,climate,-88.38957,41.82882,North America,Cold_Without_dry_season_Hot_Summer
25786,analysis=spatial_spd_sensitivity|dataset_id=25786|region=Latin America|climatezone=Tropical,0.536,0.1776,0.3589,0.536,-0.33824626865671636,0.1776,0.3589,0.5365,-0.33793103448275863,climate,climate,-88.3681,17.93554,Latin America,Tropical
525,analysis=spatial_spd_sensitivity|dataset_id=525|region=North America|climatezone=Polar,0.187,0.0038,0.1831,0.187,-0.9588235294117647,0.0038,0.1831,0.1869,-0.9593365436062066,climate,climate,-116.41667,51.65,North America,Polar
16269,analysis=spatial_spd_sensitivity|dataset_id=16269|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.364,0.0983,0.2661,0.364,-0.460989010989011,0.0983,0.2661,0.3644,-0.4604829857299671,climate,climate,-89.61722,51.83861,North America,Cold_Without_dry_season_Cold_Summer
22723,analysis=spatial_spd_sensitivity|dataset_id=22723|region=Europe|climatezone=Temperate_Without_dry_season,0.541,0.2029,0.3381,0.541,-0.2499075785582255,0.2029,0.3381,0.541,-0.2499075785582255,climate,climate,-5.83333,57.25,Europe,Temperate_Without_dry_season
4200,analysis=spatial_spd_sensitivity|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.565,0.2902,0.2748,0.565,0.02725663716814164,0.2902,0.2748,0.565,0.02725663716814164,human,human,14.62333,59.80167,Europe,Cold_Without_dry_season_Cold_Summer
