dataset_id,analysis,predictor,Unique,Average.share,Individual,I.perc(%),model_profile,total_adjusted_r_squared
PVT_Lop_Nur_Luo4,spatial_spd,climate,-0.1519,0.1777,0.0258,12.71,human_climate_time,0.203
PVT_Lop_Nur_Luo4,spatial_spd,time,-0.0602,0.1726,0.1124,55.37,human_climate_time,0.203
PVT_Mengcun,spatial_spd,human,0.0486,-0.023499999999999997,0.0251,7.47,human_climate,0.336
PVT_Mengcun,spatial_spd,climate,0.3341,-0.02350000000000002,0.3106,92.44,human_climate,0.336
PVT_Mengcun,spatial_spd,human,0.1641,-0.1053,0.0588,11.95,human_climate_time,0.492
PVT_Mengcun,spatial_spd,climate,0.2033,0.017799999999999983,0.2211,44.94,human_climate_time,0.492
PVT_Mengcun,spatial_spd,time,0.1564,0.05579999999999999,0.2122,43.13,human_climate_time,0.492
PVT_Naleng_Co,spatial_spd,human,0.0371,0.026299999999999997,0.0634,20,human_climate,0.317
PVT_Naleng_Co,spatial_spd,climate,0.2276,0.026300000000000018,0.2539,80.09,human_climate,0.317
PVT_Naleng_Co,spatial_spd,human,-0.0174,0.0587,0.0413,10.87,human_climate_time,0.38
PVT_Naleng_Co,spatial_spd,climate,-0.0757,0.18309999999999998,0.1074,28.26,human_climate_time,0.38
PVT_Naleng_Co,spatial_spd,time,0.0631,0.16870000000000002,0.2318,61,human_climate_time,0.38
PVT_Nantun,spatial_spd,human,0.0152,0.0456,0.0608,16.89,human_climate,0.36
PVT_Nantun,spatial_spd,climate,0.254,0.045599999999999974,0.2996,83.22,human_climate,0.36
PVT_Nantun,spatial_spd,human,-0.0665,0.08130000000000001,0.0148,4.43,human_climate_time,0.334
PVT_Nantun,spatial_spd,climate,0.0363,0.1492,0.1855,55.54,human_climate_time,0.334
PVT_Nantun,spatial_spd,time,-0.0266,0.16010000000000002,0.1335,39.97,human_climate_time,0.334
PVT_Qigai_Nuur,spatial_spd,human,0.0019,0.0639,0.0658,10.02,human_climate,0.657
PVT_Qigai_Nuur,spatial_spd,climate,0.5275,0.06390000000000007,0.5914,90.02,human_climate,0.657
PVT_Qigai_Nuur,spatial_spd,human,0.0052,0.0417,0.0469,6.28,human_climate_time,0.747
PVT_Qigai_Nuur,spatial_spd,climate,0.1677,0.22320000000000004,0.3909,52.33,human_climate_time,0.747
PVT_Qigai_Nuur,spatial_spd,time,0.09,0.2194,0.3094,41.42,human_climate_time,0.747
PVT_Qongjiamong_Co,spatial_spd,human,0.0285,0.0484,0.0769,38.84,human_climate,0.198
PVT_Qongjiamong_Co,spatial_spd,climate,0.073,0.04830000000000001,0.1213,61.26,human_climate,0.198
PVT_Qongjiamong_Co,spatial_spd,human,0.0388,0.03609999999999999,0.0749,20.81,human_climate_time,0.36
PVT_Qongjiamong_Co,spatial_spd,climate,0.1598,-0.0020999999999999908,0.1577,43.81,human_climate_time,0.36
PVT_Qongjiamong_Co,spatial_spd,time,0.1614,-0.0343,0.1271,35.31,human_climate_time,0.36
PVT_Ren_Co_R1,spatial_spd,human,-0.0252,-0.023,-0.0482,-21.33,human_climate,0.226
PVT_Ren_Co_R1,spatial_spd,climate,0.2976,-0.022899999999999976,0.2747,121.55,human_climate,0.226
PVT_Ren_Co_R1,spatial_spd,human,-0.0214,-0.021,-0.0424,-18.93,human_climate_time,0.224
PVT_Ren_Co_R1,spatial_spd,climate,0.1421,0.0587,0.2008,89.64,human_climate_time,0.224
PVT_Ren_Co_R1,spatial_spd,time,-0.0025,0.06810000000000001,0.0656,29.29,human_climate_time,0.224
PVT_Sanjiaocheng_Section,spatial_spd,human,0.1147,-0.058899999999999994,0.0558,19.04,human_climate,0.293
PVT_Sanjiaocheng_Section,spatial_spd,climate,0.2965,-0.05889999999999998,0.2376,81.09,human_climate,0.293
PVT_Sanjiaocheng_Section,spatial_spd,human,0.1633,-0.0879,0.0754,24.17,human_climate_time,0.312
PVT_Sanjiaocheng_Section,spatial_spd,climate,0.2733,-0.05199999999999999,0.2213,70.93,human_climate_time,0.312
PVT_Sanjiaocheng_Section,spatial_spd,time,0.0191,-0.0034000000000000002,0.0157,5.03,human_climate_time,0.312
PVT_Sayram_Lake,spatial_spd,human,0.0022,0.061099999999999995,0.0633,15.9,human_climate,0.398
PVT_Sayram_Lake,spatial_spd,climate,0.2741,0.06109999999999999,0.3352,84.22,human_climate,0.398
PVT_Sayram_Lake,spatial_spd,human,0.0568,0.038099999999999995,0.0949,20.63,human_climate_time,0.46
PVT_Sayram_Lake,spatial_spd,climate,0.1698,0.1175,0.2873,62.46,human_climate_time,0.46
PVT_Sayram_Lake,spatial_spd,time,0.0619,0.01630000000000001,0.0782,17,human_climate_time,0.46
PVT_Shaamar,spatial_spd,human,-0.0092,0.0108,0.0016,0.84,human_climate,0.19
PVT_Shaamar,spatial_spd,climate,0.1778,0.010799999999999976,0.1886,99.26,human_climate,0.19
PVT_Shaamar,spatial_spd,human,0.0485,-0.0241,0.0244,8.53,human_climate_time,0.286
PVT_Shaamar,spatial_spd,climate,0.0574,0.06490000000000001,0.1223,42.76,human_climate_time,0.286
PVT_Shaamar,spatial_spd,time,0.0963,0.043399999999999994,0.1397,48.85,human_climate_time,0.286
PVT_Shayema_Lake,spatial_spd,human,0.0853,0.0213,0.1066,28.28,human_climate,0.377
PVT_Shayema_Lake,spatial_spd,climate,0.2486,0.02140000000000003,0.27,71.62,human_climate,0.377
PVT_Shayema_Lake,spatial_spd,human,0.009,0.0485,0.0575,12,human_climate_time,0.479
PVT_Shayema_Lake,spatial_spd,climate,0.2653,0.0021000000000000463,0.2674,55.82,human_climate_time,0.479
PVT_Shayema_Lake,spatial_spd,time,0.1027,0.05159999999999999,0.1543,32.21,human_climate_time,0.479
PVT_Sujiawan,spatial_spd,human,0.023,-0.0219,0.0011,0.19,human_climate,0.583
PVT_Sujiawan,spatial_spd,climate,0.6037,-0.02200000000000002,0.5817,99.78,human_climate,0.583
PVT_Sujiawan,spatial_spd,human,0.0502,-0.0373,0.0129,2.01,human_climate_time,0.641
PVT_Sujiawan,spatial_spd,climate,0.0767,0.23970000000000002,0.3164,49.36,human_climate_time,0.641
PVT_Sujiawan,spatial_spd,time,0.0586,0.2535,0.3121,48.69,human_climate_time,0.641
PVT_Tiancai_Lake,spatial_spd,human,0.009,0.0348,0.0438,10.12,human_climate,0.433
PVT_Tiancai_Lake,spatial_spd,climate,0.3543,0.03489999999999999,0.3892,89.88,human_climate,0.433
PVT_Tiancai_Lake,spatial_spd,human,0.0183,0.020099999999999996,0.0384,8.67,human_climate_time,0.443
PVT_Tiancai_Lake,spatial_spd,climate,-0.0574,0.2306,0.1732,39.1,human_climate_time,0.443
PVT_Tiancai_Lake,spatial_spd,time,0.0098,0.22139999999999999,0.2312,52.19,human_climate_time,0.443
PVT_Uzunkol_Lake,spatial_spd,human,0.1122,-0.0169,0.0953,20.9,human_climate,0.456
PVT_Uzunkol_Lake,spatial_spd,climate,0.3775,-0.016900000000000026,0.3606,79.08,human_climate,0.456
PVT_Uzunkol_Lake,spatial_spd,human,0.1484,-0.044700000000000004,0.1037,20.37,human_climate_time,0.509
PVT_Uzunkol_Lake,spatial_spd,climate,0.1235,0.1005,0.224,44.01,human_climate_time,0.509
PVT_Uzunkol_Lake,spatial_spd,time,0.0534,0.1282,0.1816,35.68,human_climate_time,0.509
PVT_Xiehu_Lake_SO4,spatial_spd,human,-0.0188,0.0032000000000000015,-0.0156,-4.3,human_climate,0.363
PVT_Xiehu_Lake_SO4,spatial_spd,climate,0.3755,0.0031999999999999806,0.3787,104.33,human_climate,0.363
PVT_Xiehu_Lake_SO4,spatial_spd,human,-0.0333,0.034800000000000005,0.0015,0.25,human_climate_time,0.605
PVT_Xiehu_Lake_SO4,spatial_spd,climate,0.2904,0.0701,0.3605,59.59,human_climate_time,0.605
PVT_Xiehu_Lake_SO4,spatial_spd,time,0.2419,0.0012000000000000066,0.2431,40.18,human_climate_time,0.605
PVT_Yidun_Lake,spatial_spd,human,0.035,0.022699999999999998,0.0577,16.58,human_climate,0.348
PVT_Yidun_Lake,spatial_spd,climate,0.2672,0.02260000000000001,0.2898,83.28,human_climate,0.348
PVT_Yidun_Lake,spatial_spd,human,0.0571,0.0011999999999999997,0.0583,9.54,human_climate_time,0.611
PVT_Yidun_Lake,spatial_spd,climate,0.1282,0.0817,0.2099,34.35,human_climate_time,0.611
PVT_Yidun_Lake,spatial_spd,time,0.2633,0.07940000000000003,0.3427,56.09,human_climate_time,0.611
PVT_Zoige_RH,spatial_spd,human,0.021,0.0166,0.0376,19.89,human_climate,0.189
PVT_Zoige_RH,spatial_spd,climate,0.1352,0.016600000000000004,0.1518,80.32,human_climate,0.189
PVT_Zoige_RH,spatial_spd,human,-0.0621,0.06910000000000001,0.007,5.3,human_climate_time,0.132
PVT_Zoige_RH,spatial_spd,climate,-0.0394,0.1149,0.0755,57.2,human_climate_time,0.132
PVT_Zoige_RH,spatial_spd,time,-0.0571,0.107,0.0499,37.8,human_climate_time,0.132
cao_8,spatial_spd,human,0.0478,-0.0455,0.0023,0.75,human_climate,0.305
cao_8,spatial_spd,climate,0.3481,-0.04560000000000003,0.3025,99.18,human_climate,0.305
cao_8,spatial_spd,human,0.0508,-0.0407,0.0101,2.23,human_climate_time,0.453
cao_8,spatial_spd,climate,0.0895,0.09,0.1795,39.62,human_climate_time,0.453
cao_8,spatial_spd,time,0.148,0.1152,0.2632,58.1,human_climate_time,0.453
cao_57,spatial_spd,human,-0.0441,0.0266,-0.0175,-5.34,human_climate,0.328
cao_57,spatial_spd,climate,0.3187,0.026500000000000024,0.3452,105.24,human_climate,0.328
cao_57,spatial_spd,human,-0.0747,0.039400000000000004,-0.0353,-12.43,human_climate_time,0.284
cao_57,spatial_spd,climate,-0.0262,0.1965,0.1703,59.96,human_climate_time,0.284
cao_57,spatial_spd,time,-0.0434,0.1926,0.1492,52.54,human_climate_time,0.284
cao_80,spatial_spd,human,0.0136,0.002800000000000002,0.0164,3.23,human_climate,0.508
cao_80,spatial_spd,climate,0.4887,0.002799999999999969,0.4915,96.75,human_climate,0.508
cao_80,spatial_spd,human,-0.0232,0.0163,-0.0069,-1.25,human_climate_time,0.55
cao_80,spatial_spd,climate,0.2239,0.13030000000000003,0.3542,64.4,human_climate_time,0.55
cao_80,spatial_spd,time,0.0419,0.16040000000000001,0.2023,36.78,human_climate_time,0.55
cao_101,spatial_spd,human,0.0441,-0.0382,0.0059,1.28,human_climate,0.462
cao_101,spatial_spd,climate,0.4947,-0.0383,0.4564,98.79,human_climate,0.462
cao_101,spatial_spd,human,0.0796,-0.0597,0.0199,3.83,human_climate_time,0.519
cao_101,spatial_spd,climate,0.3024,0.05419999999999997,0.3566,68.71,human_climate_time,0.519
cao_101,spatial_spd,time,0.0566,0.0858,0.1424,27.44,human_climate_time,0.519
cao_124,spatial_spd,human,0.1272,-0.0354,0.0918,22.67,human_climate,0.405
cao_124,spatial_spd,climate,0.3484,-0.0353,0.3131,77.31,human_climate,0.405
cao_124,spatial_spd,human,0.1221,-0.041499999999999995,0.0806,21.21,human_climate_time,0.38
cao_124,spatial_spd,climate,0.261,-3.0000000000002247e-4,0.2607,68.61,human_climate_time,0.38
cao_124,spatial_spd,time,-0.0247,0.0637,0.039,10.26,human_climate_time,0.38
cao_134,spatial_spd,human,-0.0647,0.053799999999999994,-0.0109,-3.37,human_climate,0.323
cao_134,spatial_spd,climate,0.2805,0.05379999999999996,0.3343,103.5,human_climate,0.323
cao_134,spatial_spd,human,-0.0705,0.0435,-0.027,-6.62,human_climate_time,0.408
cao_134,spatial_spd,climate,0.0354,0.16310000000000002,0.1985,48.65,human_climate_time,0.408
cao_134,spatial_spd,time,0.085,0.15189999999999998,0.2369,58.06,human_climate_time,0.408
cao_158,spatial_spd,human,-0.0274,0.0391,0.0117,3.51,human_climate,0.333
cao_158,spatial_spd,climate,0.2825,0.039100000000000024,0.3216,96.58,human_climate,0.333
cao_158,spatial_spd,human,-0.0383,0.0453,0.007,2.36,human_climate_time,0.296
cao_158,spatial_spd,climate,0.0696,0.1463,0.2159,72.94,human_climate_time,0.296
cao_158,spatial_spd,time,-0.0374,0.11030000000000001,0.0729,24.63,human_climate_time,0.296
PANGAEA.884462,spatial_spd,human,0.0667,-0.017599999999999998,0.0491,12.75,human_climate,0.385
PANGAEA.884462,spatial_spd,climate,0.3531,-0.017600000000000005,0.3355,87.14,human_climate,0.385
PANGAEA.884462,spatial_spd,human,-0.0367,0.0597,0.023,5.45,human_climate_time,0.422
PANGAEA.884462,spatial_spd,climate,0.1911,0.08900000000000002,0.2801,66.37,human_climate_time,0.422
PANGAEA.884462,spatial_spd,time,0.0372,0.0816,0.1188,28.15,human_climate_time,0.422
PANGAEA.896256,spatial_spd,human,-0.0149,0.060399999999999995,0.0455,15.27,human_climate,0.298
PANGAEA.896256,spatial_spd,climate,0.1915,0.0605,0.252,84.56,human_climate,0.298
PANGAEA.896256,spatial_spd,human,-0.0075,0.0315,0.024,6.05,human_climate_time,0.397
PANGAEA.896256,spatial_spd,climate,0.0312,0.1154,0.1466,36.93,human_climate_time,0.397
PANGAEA.896256,spatial_spd,time,0.0993,0.1269,0.2262,56.98,human_climate_time,0.397
PANGAEA.783359,spatial_spd,human,-0.0466,0.0358,-0.0108,-5.17,human_climate,0.209
PANGAEA.783359,spatial_spd,climate,0.1843,0.0358,0.2201,105.31,human_climate,0.209
PANGAEA.783359,spatial_spd,human,-0.0222,0.015600000000000001,-0.0066,-2.5,human_climate_time,0.264
PANGAEA.783359,spatial_spd,climate,0.0293,0.1053,0.1346,50.98,human_climate_time,0.264
PANGAEA.783359,spatial_spd,time,0.0548,0.0813,0.1361,51.55,human_climate_time,0.264
Lake_Moon,spatial_spd,human,0.1214,-0.006699999999999998,0.1147,42.01,human_climate,0.273
Lake_Moon,spatial_spd,climate,0.165,-0.0067000000000000115,0.1583,57.99,human_climate,0.273
Lake_Moon,spatial_spd,human,-0.0077,0.0656,0.0579,18.44,human_climate_time,0.314
Lake_Moon,spatial_spd,climate,0.0342,0.0665,0.1007,32.07,human_climate_time,0.314
Lake_Moon,spatial_spd,time,0.0416,0.11430000000000001,0.1559,49.65,human_climate_time,0.314
47817,spatial_spd,human,0.1893,-0.08009999999999999,0.1092,31.56,human_climate,0.346
47817,spatial_spd,climate,0.3165,-0.0801,0.2364,68.32,human_climate,0.346
47817,spatial_spd,human,0.041,0.0284,0.0694,19.66,human_climate_time,0.353
47817,spatial_spd,climate,0.1252,0.0499,0.1751,49.6,human_climate_time,0.353
47817,spatial_spd,time,0.0077,0.1011,0.1088,30.82,human_climate_time,0.353
876,spatial_spd,human,0.0399,-0.011399999999999997,0.0285,10.56,human_climate,0.27
876,spatial_spd,climate,0.2534,-0.011400000000000021,0.242,89.63,human_climate,0.27
876,spatial_spd,human,0.0238,-0.003100000000000002,0.0207,8.73,human_climate_time,0.237
876,spatial_spd,climate,-0.0568,0.14400000000000002,0.0872,36.79,human_climate_time,0.237
876,spatial_spd,time,-0.0336,0.1626,0.129,54.43,human_climate_time,0.237
46462,spatial_spd,human,-0.0382,0.13240000000000002,0.0942,24.92,human_climate,0.378
46462,spatial_spd,climate,0.1519,0.1324,0.2843,75.21,human_climate,0.378
46462,spatial_spd,human,-0.016,0.0814,0.0654,11.45,human_climate_time,0.571
46462,spatial_spd,climate,-0.0021,0.1694,0.1673,29.3,human_climate_time,0.571
46462,spatial_spd,time,0.1924,0.1459,0.3383,59.25,human_climate_time,0.571
46466,spatial_spd,human,0.0872,-0.0673,0.0199,18.43,human_climate,0.108
46466,spatial_spd,climate,0.1556,-0.06719999999999998,0.0884,81.85,human_climate,0.108
46466,spatial_spd,human,0.0991,-0.07329999999999999,0.0258,13.44,human_climate_time,0.192
46466,spatial_spd,climate,0.0879,-0.03350000000000001,0.0544,28.33,human_climate_time,0.192
46466,spatial_spd,time,0.0834,0.0281,0.1115,58.07,human_climate_time,0.192
46483,spatial_spd,human,-0.0474,0.041499999999999995,-0.0059,-2.69,human_climate,0.219
46483,spatial_spd,climate,0.1837,0.04139999999999999,0.2251,102.79,human_climate,0.219
46483,spatial_spd,human,-0.0527,0.03169999999999999,-0.021,-4.23,human_climate_time,0.497
46483,spatial_spd,climate,0.0438,0.099,0.1428,28.73,human_climate_time,0.497
46483,spatial_spd,time,0.278,0.09739999999999999,0.3754,75.53,human_climate_time,0.497
3896,spatial_spd,human,-0.0282,0.003599999999999999,-0.0246,-6.03,human_climate,0.408
3896,spatial_spd,climate,0.4286,0.003599999999999992,0.4322,105.93,human_climate,0.408
3896,spatial_spd,human,0.0228,-0.0172,0.0056,1.16,human_climate_time,0.484
3896,spatial_spd,climate,0.0497,0.19770000000000001,0.2474,51.12,human_climate_time,0.484
3896,spatial_spd,time,0.0765,0.15460000000000002,0.2311,47.75,human_climate_time,0.484
46479,spatial_spd,human,0.0204,-0.0221,-0.0017,-0.48,human_climate,0.357
46479,spatial_spd,climate,0.3807,-0.022199999999999998,0.3585,100.42,human_climate,0.357
46479,spatial_spd,human,-0.0434,0.040600000000000004,-0.0028,-0.73,human_climate_time,0.381
46479,spatial_spd,climate,0.0403,0.1789,0.2192,57.53,human_climate_time,0.381
46479,spatial_spd,time,0.0239,0.1403,0.1642,43.1,human_climate_time,0.381
46485,spatial_spd,human,-0.0489,0.0664,0.0175,3.6,human_climate,0.486
46485,spatial_spd,climate,0.4021,0.06640000000000001,0.4685,96.4,human_climate,0.486
46485,spatial_spd,human,-0.0392,0.042499999999999996,0.0033,0.54,human_climate_time,0.609
46485,spatial_spd,climate,0.2081,0.14439999999999997,0.3525,57.88,human_climate_time,0.609
46485,spatial_spd,time,0.1236,0.1301,0.2537,41.66,human_climate_time,0.609
46447,spatial_spd,human,-0.0226,0.0467,0.0241,4.84,human_climate,0.498
46447,spatial_spd,climate,0.4274,0.04680000000000001,0.4742,95.22,human_climate,0.498
46447,spatial_spd,human,-0.0203,0.029599999999999998,0.0093,1.69,human_climate_time,0.55
46447,spatial_spd,climate,0.2809,0.10400000000000004,0.3849,69.98,human_climate_time,0.55
46447,spatial_spd,time,0.0522,0.1041,0.1563,28.42,human_climate_time,0.55
2643,spatial_spd,human,-0.0379,0.037200000000000004,-7e-4,-0.37,human_climate,0.191
2643,spatial_spd,climate,0.1549,0.03719999999999998,0.1921,100.58,human_climate,0.191
2643,spatial_spd,human,-0.0141,0.0277,0.0136,7.6,human_climate_time,0.179
2643,spatial_spd,climate,-0.1114,0.1728,0.0614,34.3,human_climate_time,0.179
2643,spatial_spd,time,-0.012,0.1164,0.1044,58.32,human_climate_time,0.179
1844,spatial_spd,human,0.0538,0.0401,0.0939,21.59,human_climate,0.435
1844,spatial_spd,climate,0.3011,0.040100000000000025,0.3412,78.44,human_climate,0.435
1844,spatial_spd,human,0.0733,0.019299999999999998,0.0926,18.3,human_climate_time,0.506
1844,spatial_spd,climate,-0.01,0.18460000000000001,0.1746,34.51,human_climate_time,0.506
1844,spatial_spd,time,0.0706,0.1679,0.2385,47.13,human_climate_time,0.506
4543,spatial_spd,human,0.0442,-0.042,0.0022,0.82,human_climate,0.268
4543,spatial_spd,climate,0.3074,-0.04199999999999998,0.2654,99.03,human_climate,0.268
4543,spatial_spd,human,0.0942,-0.07490000000000001,0.0193,3.46,human_climate_time,0.557
4543,spatial_spd,climate,0.1874,0.010199999999999987,0.1976,35.48,human_climate_time,0.557
4543,spatial_spd,time,0.2896,0.05069999999999997,0.3403,61.1,human_climate_time,0.557
40990,spatial_spd,human,-0.0314,-0.010300000000000004,-0.0417,-20.95,human_climate,0.199
40990,spatial_spd,climate,0.2513,-0.010300000000000031,0.241,121.11,human_climate,0.199
40990,spatial_spd,human,-0.0116,-0.013600000000000001,-0.0252,-13.4,human_climate_time,0.188
40990,spatial_spd,climate,-0.0817,0.1628,0.0811,43.14,human_climate_time,0.188
40990,spatial_spd,time,-0.0115,0.1434,0.1319,70.16,human_climate_time,0.188
14619,spatial_spd,human,0.0057,-0.0049,8e-4,-1.78,human_climate,-0.045
14619,spatial_spd,climate,-0.0411,-0.0050000000000000044,-0.0461,102.44,human_climate,-0.045
14619,spatial_spd,human,-0.0817,0.0647,-0.017,-10.69,human_climate_time,0.159
14619,spatial_spd,climate,-0.0325,0.0167,-0.0158,-9.94,human_climate_time,0.159
14619,spatial_spd,time,0.2038,-0.012300000000000005,0.1915,120.44,human_climate_time,0.159
4081,spatial_spd,human,-0.0311,-0.0173,-0.0484,-14.19,human_climate,0.341
4081,spatial_spd,climate,0.4068,-0.017299999999999982,0.3895,114.22,human_climate,0.341
4081,spatial_spd,human,-0.0074,-0.023999999999999997,-0.0314,-6.96,human_climate_time,0.451
4081,spatial_spd,climate,0.2116,0.08549999999999996,0.2971,65.88,human_climate_time,0.451
4081,spatial_spd,time,0.1095,0.07540000000000001,0.1849,41,human_climate_time,0.451
3861,spatial_spd,human,-0.0601,-0.004799999999999999,-0.0649,-23.18,human_climate,0.28
3861,spatial_spd,climate,0.3494,-0.004799999999999971,0.3446,123.07,human_climate,0.28
3861,spatial_spd,human,-0.0715,0.005499999999999991,-0.066,-26.51,human_climate_time,0.249
3861,spatial_spd,climate,0.025,0.162,0.187,75.1,human_climate_time,0.249
3861,spatial_spd,time,-0.0308,0.1587,0.1279,51.37,human_climate_time,0.249
41247,spatial_spd,human,0.2045,-0.008299999999999974,0.1962,69.57,human_climate,0.282
41247,spatial_spd,climate,0.0938,-0.008299999999999988,0.0855,30.32,human_climate,0.282
41247,spatial_spd,human,0.2056,-0.021900000000000003,0.1837,82.01,human_climate_time,0.224
41247,spatial_spd,climate,-0.0516,0.0514,-2e-4,-0.09,human_climate_time,0.224
41247,spatial_spd,time,-0.0574,0.09820000000000001,0.0408,18.21,human_climate_time,0.224
15624,spatial_spd,human,0.0848,0.006699999999999998,0.0915,14.16,human_climate,0.646
15624,spatial_spd,climate,0.5479,0.006699999999999928,0.5546,85.85,human_climate,0.646
15624,spatial_spd,human,0.0766,0.013799999999999993,0.0904,13.72,human_climate_time,0.659
15624,spatial_spd,climate,0.0808,0.24320000000000003,0.324,49.17,human_climate_time,0.659
15624,spatial_spd,time,0.0125,0.2317,0.2442,37.06,human_climate_time,0.659
41245,spatial_spd,human,0.0374,0.0688,0.1062,18.96,human_climate,0.56
41245,spatial_spd,climate,0.385,0.06879999999999997,0.4538,81.04,human_climate,0.56
41245,spatial_spd,human,0.0436,0.035500000000000004,0.0791,12.46,human_climate_time,0.635
41245,spatial_spd,climate,0.1374,0.16240000000000002,0.2998,47.21,human_climate_time,0.635
41245,spatial_spd,time,0.0746,0.18109999999999998,0.2557,40.27,human_climate_time,0.635
14612,spatial_spd,human,-0.0189,0.0558,0.0369,11.6,human_climate,0.318
14612,spatial_spd,climate,0.2252,0.055900000000000005,0.2811,88.4,human_climate,0.318
14612,spatial_spd,human,-1e-4,0.040900000000000006,0.0408,10.49,human_climate_time,0.389
14612,spatial_spd,climate,0.1423,0.09179999999999999,0.2341,60.18,human_climate_time,0.389
14612,spatial_spd,time,0.0712,0.0431,0.1143,29.38,human_climate_time,0.389
15649,spatial_spd,human,0.163,-0.042300000000000004,0.1207,26.01,human_climate,0.464
15649,spatial_spd,climate,0.3853,-0.04219999999999996,0.3431,73.94,human_climate,0.464
15649,spatial_spd,human,0.1905,-0.0514,0.1391,30.71,human_climate_time,0.453
15649,spatial_spd,climate,0.0682,0.1209,0.1891,41.74,human_climate_time,0.453
